"fecha","Comunidad","vac_80+","pobl_80+","por_80+","vac_70-79","pobl_70-79","por_70-79","vac_60-69","pobl_60-69","por_60-69","vac_50-59","pobl_50-59","por_50-59","vac_25-49","pobl_25-49","por_25-49","vac_18-24","pobl_18-24","por_18-24","vac_16-17","pobl_16-17","por_16-17","tot_vac","pobl_tot","por_tot"
"2021-04-09","Castilla y Leon",125599,223657,56.2,9593,245410,3.9,20102,318575,6.3,29983,381175,7.9,41800,738950,5.7,2626,144422,1.8,83,40684,0.2,229786,2092873,11.0
"2021-04-09","Castilla la Mancha",69869,135194,51.7,5701,159101,3.6,13690,218444,6.3,22358,307478,7.3,34694,707865,4.9,3539,149518,2.4,85,42364,0.2,149936,1719964,8.7
"2021-04-09","Cataluña",165173,447196,36.9,27747,635292,4.4,48658,837584,5.8,67212,1091780,6.2,126974,2803626,4.5,16175,556316,2.9,202,159864,0.1,452141,6531658,6.9
"2021-04-09","C. Valenciana",143189,276531,51.8,10440,437862,2.4,23516,580728,4.0,33728,752334,4.5,67948,1765967,3.8,5185,352834,1.5,100,103049,0.1,284106,4269305,6.7
"2021-04-09","Extremadura",41644,76005,54.8,3150,91876,3.4,7683,125297,6.1,12841,169216,7.6,19670,351778,5.6,906,76088,1.2,37,20953,0.2,85931,911213,9.4
"2021-04-09","Galicia",101251,234302,43.2,4582,289762,1.6,16526,346927,4.8,23368,405889,5.8,38254,889004,4.3,1459,152745,1.0,3,44014,0.0,185443,2362643,7.8
"2021-04-09","La Rioja",13346,22207,60.1,659,28125,2.3,2333,37718,6.2,3330,47664,7.0,4677,107618,4.3,374,21170,1.8,2,6286,0.0,24721,270788,9.1
"2021-04-09","Madrid",213195,364122,58.6,8388,526081,1.6,30358,703323,4.3,50946,972783,5.2,110238,2513737,4.4,13103,479716,2.7,38,135861,0.0,426266,5695623,7.5
"2021-04-09","Murcia",44656,69771,64.0,2703,102899,2.6,7481,146909,5.1,13830,213256,6.5,27469,551265,5.0,2504,118667,2.1,97,34712,0.3,98740,1237479,8.0
"2021-04-09","Navarra",19942,41166,48.4,1764,55792,3.2,4023,73844,5.4,7500,96694,7.8,12230,223028,5.5,902,48505,1.9,4,13906,0.0,46365,552935,8.4
"2021-04-09","País Vasco",55533,157950,35.2,3613,213081,1.7,12403,280119,4.4,21170,339977,6.2,33158,724849,4.6,2961,140323,2.1,5,41824,0.0,128843,1898123,6.8
"2021-04-09","Ceuta",1583,2605,60.8,373,4318,8.6,313,7857,4.0,514,11556,4.4,814,30066,2.7,44,7581,0.6,0,2175,0.0,3641,66158,5.5
"2021-04-09","Melilla",1196,2349,50.9,150,3748,4.0,269,7827,3.4,452,11299,4.0,805,30095,2.7,56,8536,0.7,6,2324,0.3,2934,66178,4.4
"2021-04-09","España",1437493,2834024,50.7,117728,3960045,3.0,268025,5336986,5.0,417939,7033306,5.9,760041,16706113,4.5,70029,3310299,2.1,854,949049,0.1,3072109,40129822,7.7
"2021-04-12","Andalucía",266694,413516,64.5,14552,650381,2.2,42633,916147,4.7,71599,1265021,5.7,132525,3009381,4.4,12064,625846,1.9,97,181921,0.1,540164,7062213,7.6
"2021-04-12","Aragón",51967,98807,52.6,3306,118955,2.8,9539,156367,6.1,14109,198266,7.1,21750,446083,4.9,1456,89180,1.6,25,25106,0.1,102152,1132764,9.0
"2021-04-12","Asturias",46107,87826,52.5,3729,109249,3.4,10102,149652,6.8,13720,162645,8.4,21181,322095,6.6,2359,54179,4.4,25,15563,0.2,97223,901209,10.8
"2021-04-12","Baleares",23105,49542,46.6,2226,80516,2.8,5023,117231,4.3,7667,165797,4.6,17602,464054,3.8,1258,85839,1.5,30,23300,0.1,56911,986279,5.8
"2021-04-12","Canarias",37645,90236,41.7,13795,154531,8.9,9527,235092,4.1,17271,350512,4.9,34691,832411,4.2,2404,163899,1.5,21,44352,0.0,115354,1871033,6.2
"2021-04-12","Cantabria",23155,41042,56.4,1694,53066,3.2,3755,77345,4.9,5582,89964,6.2,10545,194241,5.4,612,34935,1.8,3,10791,0.0,45346,501384,9.0
"2021-04-12","Castilla y Leon",128589,223657,57.5,9756,245410,4.0,20161,318575,6.3,30052,381175,7.9,41960,738950,5.7,2637,144422,1.8,85,40684,0.2,233240,2092873,11.1
"2021-04-12","Castilla la Mancha",71767,135194,53.1,5769,159101,3.6,13760,218444,6.3,22431,307478,7.3,34851,707865,4.9,3547,149518,2.4,85,42364,0.2,152210,1719964,8.8
"2021-04-12","Cataluña",168413,447196,37.7,28417,635292,4.5,49335,837584,5.9,67667,1091780,6.2,127538,2803626,4.5,16333,556316,2.9,213,159864,0.1,457916,6531658,7.0
"2021-04-12","C. Valenciana",143190,276531,51.8,10440,437862,2.4,23516,580728,4.0,33728,752334,4.5,67948,1765967,3.8,5185,352834,1.5,100,103049,0.1,284107,4269305,6.7
"2021-04-12","Extremadura",41894,76005,55.1,3160,91876,3.4,7693,125297,6.1,12849,169216,7.6,19697,351778,5.6,906,76088,1.2,37,20953,0.2,86236,911213,9.5
"2021-04-12","Galicia",101816,234302,43.5,4597,289762,1.6,16535,346927,4.8,23375,405889,5.8,38270,889004,4.3,1460,152745,1.0,3,44014,0.0,186056,2362643,7.9
"2021-04-12","La Rioja",13477,22207,60.7,659,28125,2.3,2335,37718,6.2,3330,47664,7.0,4677,107618,4.3,374,21170,1.8,2,6286,0.0,24854,270788,9.2
"2021-04-12","Madrid",217546,364122,59.7,8595,526081,1.6,30611,703323,4.4,51139,972783,5.3,110520,2513737,4.4,13167,479716,2.7,47,135861,0.0,431625,5695623,7.6
"2021-04-12","Murcia",45265,69771,64.9,2735,102899,2.7,7484,146909,5.1,13835,213256,6.5,27482,551265,5.0,2508,118667,2.1,97,34712,0.3,99406,1237479,8.0
"2021-04-12","Navarra",21740,41166,52.8,1768,55792,3.2,4042,73844,5.5,7541,96694,7.8,12314,223028,5.5,909,48505,1.9,4,13906,0.0,48318,552935,8.7
"2021-04-12","País Vasco",60159,157950,38.1,3633,213081,1.7,12636,280119,4.5,21514,339977,6.3,33963,724849,4.7,3010,140323,2.1,6,41824,0.0,134921,1898123,7.1
"2021-04-12","Ceuta",1584,2605,60.8,373,4318,8.6,313,7857,4.0,514,11556,4.4,814,30066,2.7,44,7581,0.6,0,2175,0.0,3642,66158,5.5
"2021-04-12","Melilla",1310,2349,55.8,472,3748,12.6,294,7827,3.8,476,11299,4.2,817,30095,2.7,56,8536,0.7,6,2324,0.3,3431,66178,5.2
"2021-04-12","España",1465424,2834024,51.7,119680,3960045,3.0,269765,5336986,5.1,419479,7033306,6.0,762772,16706113,4.6,70431,3310299,2.1,886,949049,0.1,3108437,40129822,7.7
"2021-04-13","Andalucía",269657,413516,65.2,14714,650381,2.3,42744,916147,4.7,71725,1265021,5.7,132706,3009381,4.4,12091,625846,1.9,97,181921,0.1,543734,7062213,7.7
"2021-04-13","Aragón",51967,98807,52.6,3306,118955,2.8,9540,156367,6.1,14115,198266,7.1,21754,446083,4.9,1457,89180,1.6,25,25106,0.1,102164,1132764,9.0
"2021-04-13","Asturias",46730,87826,53.2,3773,109249,3.5,10219,149652,6.8,13799,162645,8.5,21354,322095,6.6,2392,54179,4.4,26,15563,0.2,98293,901209,10.9
"2021-04-13","Baleares",23114,49542,46.7,2227,80516,2.8,5025,117231,4.3,7670,165797,4.6,17613,464054,3.8,1259,85839,1.5,30,23300,0.1,56938,986279,5.8
"2021-04-13","Canarias",37732,90236,41.8,13844,154531,9.0,9543,235092,4.1,17285,350512,4.9,34717,832411,4.2,2407,163899,1.5,21,44352,0.0,115549,1871033,6.2
"2021-04-13","Cantabria",23471,41042,57.2,1700,53066,3.2,3763,77345,4.9,5594,89964,6.2,10590,194241,5.5,613,34935,1.8,3,10791,0.0,45734,501384,9.1
"2021-04-13","Castilla y Leon",129825,223657,58.0,9828,245410,4.0,20218,318575,6.3,30131,381175,7.9,42092,738950,5.7,2648,144422,1.8,85,40684,0.2,234827,2092873,11.2
"2021-04-13","Castilla la Mancha",71930,135194,53.2,5775,159101,3.6,13819,218444,6.3,22540,307478,7.3,34948,707865,4.9,3559,149518,2.4,85,42364,0.2,152656,1719964,8.9
"2021-04-13","Cataluña",168479,447196,37.7,28466,635292,4.5,49396,837584,5.9,67713,1091780,6.2,127680,2803626,4.6,16398,556316,2.9,213,159864,0.1,458345,6531658,7.0
"2021-04-13","C. Valenciana",144848,276531,52.4,10514,437862,2.4,23686,580728,4.1,33894,752334,4.5,68263,1765967,3.9,5238,352834,1.5,101,103049,0.1,286544,4269305,6.7
"2021-04-13","Extremadura",41894,76005,55.1,3160,91876,3.4,7693,125297,6.1,12847,169216,7.6,19693,351778,5.6,906,76088,1.2,37,20953,0.2,86230,911213,9.5
"2021-04-13","Galicia",106466,234302,45.4,4663,289762,1.6,16623,346927,4.8,23465,405889,5.8,38407,889004,4.3,1468,152745,1.0,3,44014,0.0,191095,2362643,8.1
"2021-04-13","La Rioja",13610,22207,61.3,660,28125,2.3,2336,37718,6.2,3330,47664,7.0,4677,107618,4.3,374,21170,1.8,2,6286,0.0,24989,270788,9.2
"2021-04-13","Madrid",220676,364122,60.6,8744,526081,1.7,30750,703323,4.4,51223,972783,5.3,110618,2513737,4.4,13184,479716,2.7,51,135861,0.0,435246,5695623,7.6
"2021-04-13","Murcia",45281,69771,64.9,2735,102899,2.7,7485,146909,5.1,13834,213256,6.5,27476,551265,5.0,2508,118667,2.1,97,34712,0.3,99416,1237479,8.0
"2021-04-13","Navarra",22136,41166,53.8,1770,55792,3.2,4046,73844,5.5,7548,96694,7.8,12327,223028,5.5,911,48505,1.9,4,13906,0.0,48742,552935,8.8
"2021-04-13","País Vasco",67185,157950,42.5,3678,213081,1.7,12739,280119,4.5,21736,339977,6.4,34506,724849,4.8,3062,140323,2.2,6,41824,0.0,142912,1898123,7.5
"2021-04-13","Ceuta",1586,2605,60.9,373,4318,8.6,314,7857,4.0,514,11556,4.4,814,30066,2.7,44,7581,0.6,0,2175,0.0,3645,66158,5.5
"2021-04-13","Melilla",1351,2349,57.5,595,3748,15.9,340,7827,4.3,534,11299,4.7,830,30095,2.8,58,8536,0.7,6,2324,0.3,3714,66178,5.6
"2021-04-13","España",1487939,2834024,52.5,120529,3960045,3.0,270749,5336986,5.1,420576,7033306,6.0,764687,16706113,4.6,70719,3310299,2.1,892,949049,0.1,3136091,40129822,7.8
"2021-04-14","Andalucía",275864,413516,66.7,14981,650381,2.3,42932,916147,4.7,71893,1265021,5.7,133056,3009381,4.4,12146,625846,1.9,102,181921,0.1,550974,7062213,7.8
"2021-04-14","Aragón",52638,98807,53.3,3315,118955,2.8,9550,156367,6.1,14124,198266,7.1,21763,446083,4.9,1457,89180,1.6,25,25106,0.1,102872,1132764,9.1
"2021-04-14","Asturias",49008,87826,55.8,3839,109249,3.5,10334,149652,6.9,13921,162645,8.6,21484,322095,6.7,2400,54179,4.4,27,15563,0.2,101013,901209,11.2
"2021-04-14","Baleares",23743,49542,47.9,2231,80516,2.8,5030,117231,4.3,7672,165797,4.6,17615,464054,3.8,1261,85839,1.5,30,23300,0.1,57582,986279,5.8
"2021-04-14","Canarias",38034,90236,42.1,13946,154531,9.0,9569,235092,4.1,17322,350512,4.9,34769,832411,4.2,2412,163899,1.5,21,44352,0.0,116073,1871033,6.2
"2021-04-14","Cantabria",23855,41042,58.1,1704,53066,3.2,3768,77345,4.9,5599,89964,6.2,10616,194241,5.5,614,34935,1.8,3,10791,0.0,46159,501384,9.2
"2021-04-14","Castilla y Leon",132837,223657,59.4,9873,245410,4.0,20251,318575,6.4,30171,381175,7.9,42160,738950,5.7,2654,144422,1.8,86,40684,0.2,238032,2092873,11.4
"2021-04-14","Castilla la Mancha",74245,135194,54.9,5809,159101,3.7,13857,218444,6.3,22599,307478,7.3,35063,707865,5.0,3582,149518,2.4,85,42364,0.2,155240,1719964,9.0
"2021-04-14","Cataluña",171122,447196,38.3,28724,635292,4.5,49678,837584,5.9,67914,1091780,6.2,127964,2803626,4.6,16523,556316,3.0,215,159864,0.1,462140,6531658,7.1
"2021-04-14","C. Valenciana",147457,276531,53.3,10563,437862,2.4,23901,580728,4.1,34143,752334,4.5,68494,1765967,3.9,5255,352834,1.5,101,103049,0.1,289914,4269305,6.8
"2021-04-14","Extremadura",45526,76005,59.9,3196,91876,3.5,7798,125297,6.2,12984,169216,7.7,19729,351778,5.6,907,76088,1.2,37,20953,0.2,90177,911213,9.9
"2021-04-14","Galicia",111611,234302,47.6,4710,289762,1.6,16647,346927,4.8,23512,405889,5.8,38492,889004,4.3,1471,152745,1.0,3,44014,0.0,196446,2362643,8.3
"2021-04-14","La Rioja",13731,22207,61.8,679,28125,2.4,2396,37718,6.4,3369,47664,7.1,4684,107618,4.4,375,21170,1.8,2,6286,0.0,25236,270788,9.3
"2021-04-14","Madrid",221991,364122,61.0,8888,526081,1.7,30987,703323,4.4,51410,972783,5.3,111013,2513737,4.4,13538,479716,2.8,52,135861,0.0,437879,5695623,7.7
"2021-04-14","Murcia",45798,69771,65.6,2744,102899,2.7,7489,146909,5.1,13844,213256,6.5,27505,551265,5.0,2509,118667,2.1,97,34712,0.3,99986,1237479,8.1
"2021-04-14","Navarra",23564,41166,57.2,1785,55792,3.2,4057,73844,5.5,7559,96694,7.8,12352,223028,5.5,912,48505,1.9,4,13906,0.0,50233,552935,9.1
"2021-04-14","País Vasco",75547,157950,47.8,3730,213081,1.8,12866,280119,4.6,21982,339977,6.5,35084,724849,4.8,3120,140323,2.2,6,41824,0.0,152335,1898123,8.0
"2021-04-14","Ceuta",1632,2605,62.6,383,4318,8.9,315,7857,4.0,515,11556,4.5,817,30066,2.7,44,7581,0.6,0,2175,0.0,3706,66158,5.6
"2021-04-14","Melilla",1381,2349,58.8,706,3748,18.8,342,7827,4.4,534,11299,4.7,830,30095,2.8,58,8536,0.7,6,2324,0.3,3857,66178,5.8
"2021-04-14","España",1529585,2834024,54.0,121810,3960045,3.1,272238,5336986,5.1,422150,7033306,6.0,767121,16706113,4.6,71380,3310299,2.2,902,949049,0.1,3185186,40129822,7.9
"2021-04-15","Andalucía",283460,413516,68.5,15408,650381,2.4,43121,916147,4.7,72093,1265021,5.7,133587,3009381,4.4,12230,625846,2.0,108,181921,0.1,560007,7062213,7.9
"2021-04-15","Aragón",54086,98807,54.7,3327,118955,2.8,9588,156367,6.1,14158,198266,7.1,21822,446083,4.9,1460,89180,1.6,25,25106,0.1,104466,1132764,9.2
"2021-04-15","Asturias",52598,87826,59.9,3881,109249,3.6,10389,149652,6.9,13963,162645,8.6,21559,322095,6.7,2407,54179,4.4,28,15563,0.2,104825,901209,11.6
"2021-04-15","Baleares",25661,49542,51.8,2254,80516,2.8,5078,117231,4.3,7716,165797,4.7,17703,464054,3.8,1271,85839,1.5,30,23300,0.1,59713,986279,6.1
"2021-04-15","Canarias",38618,90236,42.8,14101,154531,9.1,9593,235092,4.1,17341,350512,4.9,34788,832411,4.2,2418,163899,1.5,21,44352,0.0,116880,1871033,6.2
"2021-04-15","Cantabria",24821,41042,60.5,1723,53066,3.2,3773,77345,4.9,5608,89964,6.2,10625,194241,5.5,615,34935,1.8,4,10791,0.0,47169,501384,9.4
"2021-04-15","Castilla y Leon",136881,223657,61.2,9916,245410,4.0,20274,318575,6.4,30194,381175,7.9,42240,738950,5.7,2660,144422,1.8,86,40684,0.2,242251,2092873,11.6
"2021-04-15","Castilla la Mancha",78636,135194,58.2,5892,159101,3.7,13896,218444,6.4,22642,307478,7.4,35105,707865,5.0,3593,149518,2.4,86,42364,0.2,159850,1719964,9.3
"2021-04-15","Cataluña",177236,447196,39.6,29306,635292,4.6,50208,837584,6.0,68238,1091780,6.3,128310,2803626,4.6,16580,556316,3.0,221,159864,0.1,470099,6531658,7.2
"2021-04-15","C. Valenciana",154144,276531,55.7,10716,437862,2.4,24004,580728,4.1,34233,752334,4.6,68837,1765967,3.9,5301,352834,1.5,102,103049,0.1,297337,4269305,7.0
"2021-04-15","Extremadura",50433,76005,66.4,3269,91876,3.6,7882,125297,6.3,13085,169216,7.7,19802,351778,5.6,914,76088,1.2,37,20953,0.2,95422,911213,10.5
"2021-04-15","Galicia",117576,234302,50.2,4754,289762,1.6,16717,346927,4.8,23611,405889,5.8,38672,889004,4.4,1487,152745,1.0,3,44014,0.0,202820,2362643,8.6
"2021-04-15","La Rioja",14212,22207,64.0,684,28125,2.4,2439,37718,6.5,3400,47664,7.1,4701,107618,4.4,382,21170,1.8,2,6286,0.0,25820,270788,9.5
"2021-04-15","Madrid",223639,364122,61.4,9012,526081,1.7,31184,703323,4.4,51584,972783,5.3,111302,2513737,4.4,13678,479716,2.9,52,135861,0.0,440451,5695623,7.7
"2021-04-15","Murcia",46701,69771,66.9,2763,102899,2.7,7517,146909,5.1,13872,213256,6.5,27636,551265,5.0,2523,118667,2.1,97,34712,0.3,101109,1237479,8.2
"2021-04-15","Navarra",25284,41166,61.4,1796,55792,3.2,4060,73844,5.5,7561,96694,7.8,12354,223028,5.5,912,48505,1.9,4,13906,0.0,51971,552935,9.4
"2021-04-15","País Vasco",81975,157950,51.9,3872,213081,1.8,13057,280119,4.7,22273,339977,6.6,35712,724849,4.9,3198,140323,2.3,6,41824,0.0,160093,1898123,8.4
"2021-04-15","Ceuta",1676,2605,64.3,387,4318,9.0,325,7857,4.1,526,11556,4.6,824,30066,2.7,44,7581,0.6,0,2175,0.0,3782,66158,5.7
"2021-04-15","Melilla",1394,2349,59.3,894,3748,23.9,343,7827,4.4,535,11299,4.7,830,30095,2.8,58,8536,0.7,6,2324,0.3,4060,66178,6.1
"2021-04-15","España",1589032,2834024,56.1,123959,3960045,3.1,273923,5336986,5.1,423723,7033306,6.0,770107,16706113,4.6,71875,3310299,2.2,918,949049,0.1,3253537,40129822,8.1
"2021-04-16","Andalucía",293817,413516,71.1,16350,650381,2.5,43387,916147,4.7,72459,1265021,5.7,134628,3009381,4.5,12394,625846,2.0,116,181921,0.1,573151,7062213,8.1
"2021-04-16","Aragón",57299,98807,58.0,3377,118955,2.8,9637,156367,6.2,14200,198266,7.2,21867,446083,4.9,1464,89180,1.6,25,25106,0.1,107869,1132764,9.5
"2021-04-16","Asturias",56766,87826,64.6,3955,109249,3.6,10523,149652,7.0,14067,162645,8.6,21701,322095,6.7,2418,54179,4.5,28,15563,0.2,109458,901209,12.1
"2021-04-16","Baleares",27368,49542,55.2,2265,80516,2.8,5106,117231,4.4,7757,165797,4.7,17814,464054,3.8,1280,85839,1.5,30,23300,0.1,61620,986279,6.2
"2021-04-16","Canarias",40022,90236,44.4,14304,154531,9.3,9616,235092,4.1,17367,350512,5.0,34863,832411,4.2,2427,163899,1.5,22,44352,0.0,118621,1871033,6.3
"2021-04-16","Cantabria",25481,41042,62.1,1729,53066,3.3,3775,77345,4.9,5623,89964,6.3,10682,194241,5.5,620,34935,1.8,4,10791,0.0,47914,501384,9.6
"2021-04-16","Castilla y Leon",141555,223657,63.3,10064,245410,4.1,20315,318575,6.4,30256,381175,7.9,42365,738950,5.7,2673,144422,1.9,88,40684,0.2,247316,2092873,11.8
"2021-04-16","Castilla la Mancha",82432,135194,61.0,5939,159101,3.7,13934,218444,6.4,22694,307478,7.4,35167,707865,5.0,3599,149518,2.4,86,42364,0.2,163851,1719964,9.5
"2021-04-16","Cataluña",186450,447196,41.7,30189,635292,4.8,51001,837584,6.1,68695,1091780,6.3,128805,2803626,4.6,16684,556316,3.0,224,159864,0.1,482048,6531658,7.4
"2021-04-16","C. Valenciana",160938,276531,58.2,10819,437862,2.5,24068,580728,4.1,34291,752334,4.6,68943,1765967,3.9,5370,352834,1.5,102,103049,0.1,304531,4269305,7.1
"2021-04-16","Extremadura",54534,76005,71.8,3328,91876,3.6,7906,125297,6.3,13109,169216,7.7,19831,351778,5.6,916,76088,1.2,37,20953,0.2,99661,911213,10.9
"2021-04-16","Galicia",124502,234302,53.1,4803,289762,1.7,16746,346927,4.8,23630,405889,5.8,38694,889004,4.4,1488,152745,1.0,3,44014,0.0,209866,2362643,8.9
"2021-04-16","La Rioja",14376,22207,64.7,686,28125,2.4,2440,37718,6.5,3403,47664,7.1,4704,107618,4.4,382,21170,1.8,3,6286,0.0,25994,270788,9.6
"2021-04-16","Madrid",224409,364122,61.6,9154,526081,1.7,31423,703323,4.5,51880,972783,5.3,111899,2513737,4.5,13822,479716,2.9,55,135861,0.0,442642,5695623,7.8
"2021-04-16","Murcia",47256,69771,67.7,2785,102899,2.7,7532,146909,5.1,13892,213256,6.5,27673,551265,5.0,2525,118667,2.1,97,34712,0.3,101760,1237479,8.2
"2021-04-16","Navarra",27378,41166,66.5,1803,55792,3.2,4061,73844,5.5,7561,96694,7.8,12354,223028,5.5,912,48505,1.9,4,13906,0.0,54073,552935,9.8
"2021-04-16","País Vasco",85950,157950,54.4,3916,213081,1.8,13178,280119,4.7,22435,339977,6.6,36041,724849,5.0,3221,140323,2.3,6,41824,0.0,164747,1898123,8.7
"2021-04-16","Ceuta",1676,2605,64.3,389,4318,9.0,327,7857,4.2,529,11556,4.6,826,30066,2.7,44,7581,0.6,0,2175,0.0,3791,66158,5.7
"2021-04-16","Melilla",1421,2349,60.5,1096,3748,29.2,346,7827,4.4,535,11299,4.7,831,30095,2.8,58,8536,0.7,6,2324,0.3,4293,66178,6.5
"2021-04-16","España",1653631,2834024,58.3,126955,3960045,3.2,275822,5336986,5.2,425512,7033306,6.0,773401,16706113,4.6,72444,3310299,2.2,936,949049,0.1,3328701,40129822,8.3
"2021-04-19","Andalucía",309542,413516,74.9,17710,650381,2.7,43680,916147,4.8,72852,1265021,5.8,135690,3009381,4.5,12578,625846,2.0,121,181921,0.1,592173,7062213,8.4
"2021-04-19","Aragón",60842,98807,61.6,3407,118955,2.9,9658,156367,6.2,14232,198266,7.2,21898,446083,4.9,1468,89180,1.6,26,25106,0.1,111531,1132764,9.8
"2021-04-19","Asturias",60656,87826,69.1,4020,109249,3.7,10630,149652,7.1,14155,162645,8.7,21878,322095,6.8,2439,54179,4.5,28,15563,0.2,113806,901209,12.6
"2021-04-19","Baleares",29079,49542,58.7,2292,80516,2.8,5138,117231,4.4,7805,165797,4.7,18066,464054,3.9,1314,85839,1.5,31,23300,0.1,63725,986279,6.5
"2021-04-19","Canarias",41689,90236,46.2,14438,154531,9.3,9665,235092,4.1,17397,350512,5.0,34945,832411,4.2,2435,163899,1.5,23,44352,0.1,120592,1871033,6.4
"2021-04-19","Cantabria",26373,41042,64.3,1731,53066,3.3,3776,77345,4.9,5629,89964,6.3,10694,194241,5.5,622,34935,1.8,5,10791,0.0,48830,501384,9.7
"2021-04-19","Castilla y Leon",144888,223657,64.8,10277,245410,4.2,20443,318575,6.4,30383,381175,8.0,42654,738950,5.8,2704,144422,1.9,88,40684,0.2,251437,2092873,12.0
"2021-04-19","Castilla la Mancha",84811,135194,62.7,6016,159101,3.8,14022,218444,6.4,22764,307478,7.4,35337,707865,5.0,3619,149518,2.4,86,42364,0.2,166655,1719964,9.7
"2021-04-19","Cataluña",198515,447196,44.4,31084,635292,4.9,51700,837584,6.2,69149,1091780,6.3,129426,2803626,4.6,16840,556316,3.0,229,159864,0.1,496943,6531658,7.6
"2021-04-19","C. Valenciana",164490,276531,59.5,10949,437862,2.5,24202,580728,4.2,34420,752334,4.6,69106,1765967,3.9,5413,352834,1.5,104,103049,0.1,308684,4269305,7.2
"2021-04-19","Extremadura",55643,76005,73.2,3356,91876,3.7,7921,125297,6.3,13130,169216,7.8,19855,351778,5.6,917,76088,1.2,38,20953,0.2,100860,911213,11.1
"2021-04-19","Galicia",130392,234302,55.7,4840,289762,1.7,16803,346927,4.8,23706,405889,5.8,38912,889004,4.4,1581,152745,1.0,3,44014,0.0,216237,2362643,9.2
"2021-04-19","La Rioja",14545,22207,65.5,700,28125,2.5,2447,37718,6.5,3411,47664,7.2,4710,107618,4.4,383,21170,1.8,5,6286,0.1,26201,270788,9.7
"2021-04-19","Madrid",233603,364122,64.2,9538,526081,1.8,31530,703323,4.5,51955,972783,5.3,112035,2513737,4.5,13858,479716,2.9,56,135861,0.0,452575,5695623,7.9
"2021-04-19","Murcia",47528,69771,68.1,2795,102899,2.7,7540,146909,5.1,13909,213256,6.5,27683,551265,5.0,2525,118667,2.1,97,34712,0.3,102077,1237479,8.2
"2021-04-19","Navarra",28560,41166,69.4,1817,55792,3.3,4073,73844,5.5,7594,96694,7.9,12386,223028,5.6,913,48505,1.9,4,13906,0.0,55347,552935,10.0
"2021-04-19","País Vasco",90590,157950,57.4,3994,213081,1.9,13434,280119,4.8,22710,339977,6.7,36574,724849,5.0,3266,140323,2.3,6,41824,0.0,170574,1898123,9.0
"2021-04-19","Ceuta",1676,2605,64.3,389,4318,9.0,328,7857,4.2,529,11556,4.6,826,30066,2.7,44,7581,0.6,0,2175,0.0,3792,66158,5.7
"2021-04-19","Melilla",1421,2349,60.5,1096,3748,29.2,346,7827,4.4,535,11299,4.7,832,30095,2.8,58,8536,0.7,6,2324,0.3,4294,66178,6.5
"2021-04-19","España",1724844,2834024,60.9,130453,3960045,3.3,277869,5336986,5.2,427421,7033306,6.1,777246,16706113,4.7,73125,3310299,2.2,956,949049,0.1,3411914,40129822,8.5
"2021-04-20","Andalucía",309542,413516,74.9,17710,650381,2.7,43680,916147,4.8,72852,1265021,5.8,135690,3009381,4.5,12578,625846,2.0,121,181921,0.1,592173,7062213,8.4
"2021-04-20","Aragón",61469,98807,62.2,3417,118955,2.9,9662,156367,6.2,14234,198266,7.2,21901,446083,4.9,1468,89180,1.6,26,25106,0.1,112177,1132764,9.9
"2021-04-20","Asturias",61802,87826,70.4,4041,109249,3.7,10677,149652,7.1,14199,162645,8.7,21920,322095,6.8,2442,54179,4.5,28,15563,0.2,115109,901209,12.8
"2021-04-20","Baleares",29357,49542,59.3,2299,80516,2.9,5144,117231,4.4,7811,165797,4.7,18093,464054,3.9,1314,85839,1.5,31,23300,0.1,64049,986279,6.5
"2021-04-20","Canarias",43989,90236,48.7,14577,154531,9.4,9690,235092,4.1,17407,350512,5.0,34962,832411,4.2,2439,163899,1.5,23,44352,0.1,123087,1871033,6.6
"2021-04-20","Cantabria",28028,41042,68.3,1737,53066,3.3,3796,77345,4.9,5648,89964,6.3,10711,194241,5.5,625,34935,1.8,5,10791,0.0,50550,501384,10.1
"2021-04-20","Castilla y Leon",146896,223657,65.7,10905,245410,4.4,20493,318575,6.4,30426,381175,8.0,42724,738950,5.8,2708,144422,1.9,88,40684,0.2,254240,2092873,12.1
"2021-04-20","Castilla la Mancha",88539,135194,65.5,6047,159101,3.8,14079,218444,6.4,22829,307478,7.4,35394,707865,5.0,3637,149518,2.4,86,42364,0.2,170611,1719964,9.9
"2021-04-20","Cataluña",198737,447196,44.4,31323,635292,4.9,51981,837584,6.2,69398,1091780,6.4,129702,2803626,4.6,16859,556316,3.0,229,159864,0.1,498229,6531658,7.6
"2021-04-20","C. Valenciana",169910,276531,61.4,11009,437862,2.5,24346,580728,4.2,34550,752334,4.6,69127,1765967,3.9,5416,352834,1.5,104,103049,0.1,314462,4269305,7.4
"2021-04-20","Extremadura",55654,76005,73.2,3356,91876,3.7,7922,125297,6.3,13132,169216,7.8,19857,351778,5.6,917,76088,1.2,38,20953,0.2,100876,911213,11.1
"2021-04-20","Galicia",138765,234302,59.2,4862,289762,1.7,16854,346927,4.9,23766,405889,5.9,39111,889004,4.4,1590,152745,1.0,3,44014,0.0,224951,2362643,9.5
"2021-04-20","La Rioja",14896,22207,67.1,704,28125,2.5,2453,37718,6.5,3406,47664,7.1,4714,107618,4.4,384,21170,1.8,7,6286,0.1,26564,270788,9.8
