"fecha","Comunidad","vac_80+","pobl_80+","por_80+","vac_70-79","pobl_70-79","por_70-79","vac_60-69","pobl_60-69","por_60-69","vac_50-59","pobl_50-59","por_50-59","vac_25-49","pobl_25-49","por_25-49","vac_18-24","pobl_18-24","por_18-24","vac_16-17","pobl_16-17","por_16-17","tot_vac","pobl_tot","por_tot"
"2021-04-20","Baleares",48065,49542,97.0,34385,80516,42.7,49049,117231,41.8,20812,165797,12.6,42821,464054,9.2,3721,85839,4.3,33,23300,0.1,198886,986279,20.2
"2021-04-20","Canarias",83418,90236,92.4,71863,154531,46.5,111366,235092,47.4,29167,350512,8.3,67397,832411,8.1,5922,163899,3.6,44,44352,0.1,369177,1871033,19.7
"2021-04-20","Cantabria",39139,41042,95.4,26079,53066,49.1,19426,77345,25.1,11268,89964,12.5,22596,194241,11.6,1571,34935,4.5,5,10791,0.0,120084,501384,24.0
"2021-04-20","Castilla y Leon",223804,223657,100.1,107286,245410,43.7,111698,318575,35.1,56466,381175,14.8,88932,738950,12.0,7816,144422,5.4,97,40684,0.2,596099,2092873,28.5
"2021-04-20","Castilla la Mancha",133227,135194,98.5,58115,159101,36.5,80599,218444,36.9,45565,307478,14.8,75267,707865,10.6,6112,149518,4.1,94,42364,0.2,398979,1719964,23.2
"2021-04-20","Cataluña",436841,447196,97.7,267064,635292,42.0,414020,837584,49.4,134776,1091780,12.3,295855,2803626,10.6,35909,556316,6.5,326,159864,0.2,1584791,6531658,24.3
"2021-04-20","C. Valenciana",285902,276531,103.4,205258,437862,46.9,192973,580728,33.2,90774,752334,12.1,200529,1765967,11.4,17597,352834,5.0,117,103049,0.1,993150,4269305,23.3
"2021-04-20","Extremadura",76407,76005,100.5,53520,91876,58.3,54456,125297,43.5,23509,169216,13.9,42473,351778,12.1,2244,76088,2.9,50,20953,0.2,252659,911213,27.7
"2021-04-20","Galicia",225824,234302,96.4,154498,289762,53.3,104008,346927,30.0,66314,405889,16.3,96932,889004,10.9,5126,152745,3.4,11,44014,0.0,652713,2362643,27.6
"2021-04-20","La Rioja",22471,22207,101.2,12053,28125,42.9,15635,37718,41.5,6790,47664,14.2,13099,107618,12.2,1286,21170,6.1,9,6286,0.1,71343,270788,26.3
"2021-04-20","Madrid",355374,364122,97.6,211688,526081,40.2,290507,703323,41.3,108773,972783,11.2,272384,2513737,10.8,22765,479716,4.7,176,135861,0.1,1261667,5695623,22.2
"2021-04-20","Murcia",69024,69771,98.9,41032,102899,39.9,40595,146909,27.6,25295,213256,11.9,58373,551265,10.6,7042,118667,5.9,106,34712,0.3,241467,1237479,19.5
"2021-04-20","Navarra",40612,41166,98.7,27150,55792,48.7,26830,73844,36.3,13642,96694,14.1,26126,223028,11.7,3282,48505,6.8,5,13906,0.0,137647,552935,24.9
"2021-04-20","País Vasco",152525,157950,96.6,59122,213081,27.7,92377,280119,33.0,50260,339977,14.8,93129,724849,12.8,11923,140323,8.5,8,41824,0.0,459344,1898123,24.2
"2021-04-20","Ceuta",2245,2605,86.2,3323,4318,77.0,2810,7857,35.8,1824,11556,15.8,3572,30066,11.9,297,7581,3.9,0,2175,0.0,14071,66158,21.3
"2021-04-20","Melilla",1717,2349,73.1,2596,3748,69.3,2913,7827,37.2,1551,11299,13.7,3253,30095,10.8,194,8536,2.3,6,2324,0.3,12230,66178,18.5
"2021-04-20","España",2799888,2834024,98.8,1798887,3960045,45.4,2054922,5336986,38.5,891724,7033306,12.7,1864992,16706113,11.2,177072,3310299,5.3,1428,949049,0.2,9588913,40129822,23.9
"2021-04-21","Andalucía",420295,413516,101.6,392644,650381,60.4,356041,916147,38.9,149195,1265021,11.8,332516,3009381,11.0,29037,625846,4.6,293,181921,0.2,1680021,7062213,23.8
"2021-04-21","Aragón",98309,98807,99.5,60971,118955,51.3,55157,156367,35.3,27264,198266,13.8,50824,446083,11.4,5822,89180,6.5,30,25106,0.1,298377,1132764,26.3
"2021-04-21","Asturias",86165,87826,98.1,65337,109249,59.8,62139,149652,41.5,22654,162645,13.9,33706,322095,10.5,3384,54179,6.2,36,15563,0.2,273421,901209,30.3
"2021-04-21","Baleares",48175,49542,97.2,36823,80516,45.7,50147,117231,42.8,20835,165797,12.6,42857,464054,9.2,3726,85839,4.3,33,23300,0.1,202596,986279,20.5
"2021-04-21","Canarias",83921,90236,93.0,77210,154531,50.0,115716,235092,49.2,29362,350512,8.4,67599,832411,8.1,5987,163899,3.7,47,44352,0.1,379842,1871033,20.3
"2021-04-21","Cantabria",39315,41042,95.8,27948,53066,52.7,21137,77345,27.3,11319,89964,12.6,22628,194241,11.6,1572,34935,4.5,5,10791,0.0,123924,501384,24.7
"2021-04-21","Castilla y Leon",224303,223657,100.3,122981,245410,50.1,114836,318575,36.0,56611,381175,14.9,89090,738950,12.1,7829,144422,5.4,97,40684,0.2,615747,2092873,29.4
"2021-04-21","Castilla la Mancha",133514,135194,98.8,62722,159101,39.4,83913,218444,38.4,45700,307478,14.9,75441,707865,10.7,6128,149518,4.1,94,42364,0.2,407512,1719964,23.7
"2021-04-21","Cataluña",438117,447196,98.0,280460,635292,44.1,424499,837584,50.7,135660,1091780,12.4,297213,2803626,10.6,36103,556316,6.5,329,159864,0.2,1612381,6531658,24.7
"2021-04-21","C. Valenciana",286255,276531,103.5,232982,437862,53.2,194973,580728,33.6,91149,752334,12.1,200846,1765967,11.4,17620,352834,5.0,118,103049,0.1,1023943,4269305,24.0
"2021-04-21","Extremadura",76601,76005,100.8,57317,91876,62.4,55058,125297,43.9,23572,169216,13.9,42561,351778,12.1,2249,76088,3.0,50,20953,0.2,257408,911213,28.2
"2021-04-21","Galicia",226690,234302,96.8,182656,289762,63.0,104030,346927,30.0,66355,405889,16.3,97029,889004,10.9,5133,152745,3.4,11,44014,0.0,681904,2362643,28.9
"2021-04-21","La Rioja",22521,22207,101.4,14629,28125,52.0,16084,37718,42.6,6811,47664,14.3,13123,107618,12.2,1291,21170,6.1,9,6286,0.1,74468,270788,27.5
"2021-04-21","Madrid",356699,364122,98.0,236814,526081,45.0,298887,703323,42.5,109836,972783,11.3,273466,2513737,10.9,22856,479716,4.8,182,135861,0.1,1298740,5695623,22.8
"2021-04-21","Murcia",69199,69771,99.2,48174,102899,46.8,44619,146909,30.4,25343,213256,11.9,58456,551265,10.6,7043,118667,5.9,106,34712,0.3,252940,1237479,20.4
"2021-04-21","Navarra",40718,41166,98.9,28636,55792,51.3,26998,73844,36.6,13701,96694,14.2,26200,223028,11.7,3284,48505,6.8,5,13906,0.0,139542,552935,25.2
"2021-04-21","País Vasco",155171,157950,98.2,67924,213081,31.9,92762,280119,33.1,50540,339977,14.9,93663,724849,12.9,12005,140323,8.6,8,41824,0.0,472073,1898123,24.9
"2021-04-21","Ceuta",2245,2605,86.2,3323,4318,77.0,2810,7857,35.8,1824,11556,15.8,3572,30066,11.9,297,7581,3.9,0,2175,0.0,14071,66158,21.3
"2021-04-21","Melilla",1743,2349,74.2,2613,3748,69.7,3299,7827,42.1,1556,11299,13.8,3261,30095,10.8,195,8536,2.3,6,2324,0.3,12673,66178,19.1
"2021-04-21","España",2809981,2834024,99.2,2002174,3960045,50.6,2126005,5336986,39.8,897153,7033306,12.8,1871581,16706113,11.2,177850,3310299,5.4,1459,949049,0.2,9886203,40129822,24.6
"2021-04-22","Andalucía",420965,413516,101.8,419276,650381,64.5,366426,916147,40.0,149699,1265021,11.8,333161,3009381,11.1,29116,625846,4.7,303,181921,0.2,1718946,7062213,24.3
"2021-04-22","Aragón",98626,98807,99.8,74696,118955,62.8,58650,156367,37.5,27463,198266,13.9,51018,446083,11.4,5836,89180,6.5,32,25106,0.1,316321,1132764,27.9
"2021-04-22","Asturias",86268,87826,98.2,68563,109249,62.8,63852,149652,42.7,23350,162645,14.4,34834,322095,10.8,3473,54179,6.4,36,15563,0.2,280376,901209,31.1
"2021-04-22","Baleares",48359,49542,97.6,40252,80516,50.0,51620,117231,44.0,20907,165797,12.6,42922,464054,9.2,3727,85839,4.3,33,23300,0.1,207820,986279,21.1
"2021-04-22","Canarias",84468,90236,93.6,83079,154531,53.8,119379,235092,50.8,29618,350512,8.4,67815,832411,8.1,6005,163899,3.7,47,44352,0.1,390411,1871033,20.9
"2021-04-22","Cantabria",39438,41042,96.1,29096,53066,54.8,23052,77345,29.8,11375,89964,12.6,22685,194241,11.7,1576,34935,4.5,5,10791,0.0,127227,501384,25.4
"2021-04-22","Castilla y Leon",224886,223657,100.5,143235,245410,58.4,118869,318575,37.3,56797,381175,14.9,89272,738950,12.1,7858,144422,5.4,97,40684,0.2,641014,2092873,30.6
"2021-04-22","Castilla la Mancha",134156,135194,99.2,76672,159101,48.2,86001,218444,39.4,45940,307478,14.9,75703,707865,10.7,6181,149518,4.1,99,42364,0.2,424752,1719964,24.7
"2021-04-22","Cataluña",439426,447196,98.3,295285,635292,46.5,433019,837584,51.7,136470,1091780,12.5,298502,2803626,10.6,36242,556316,6.5,335,159864,0.2,1639279,6531658,25.1
"2021-04-22","C. Valenciana",286629,276531,103.7,241068,437862,55.1,196642,580728,33.9,91642,752334,12.2,201167,1765967,11.4,17664,352834,5.0,119,103049,0.1,1034931,4269305,24.2
"2021-04-22","Extremadura",76785,76005,101.0,63182,91876,68.8,55748,125297,44.5,23896,169216,14.1,42796,351778,12.2,2268,76088,3.0,55,20953,0.3,264730,911213,29.1
"2021-04-22","Galicia",227408,234302,97.1,206269,289762,71.2,104110,346927,30.0,66415,405889,16.4,97106,889004,10.9,5136,152745,3.4,14,44014,0.0,706458,2362643,29.9
"2021-04-22","La Rioja",22572,22207,101.6,16659,28125,59.2,16604,37718,44.0,6816,47664,14.3,13133,107618,12.2,1295,21170,6.1,9,6286,0.1,77088,270788,28.5
"2021-04-22","Madrid",357896,364122,98.3,265093,526081,50.4,310136,703323,44.1,110865,972783,11.4,274700,2513737,10.9,22988,479716,4.8,186,135861,0.1,1341864,5695623,23.6
"2021-04-22","Murcia",69792,69771,100.0,54636,102899,53.1,49362,146909,33.6,25393,213256,11.9,58538,551265,10.6,7054,118667,5.9,107,34712,0.3,264882,1237479,21.4
"2021-04-22","Navarra",40812,41166,99.1,29914,55792,53.6,27334,73844,37.0,13719,96694,14.2,26216,223028,11.8,3284,48505,6.8,5,13906,0.0,141284,552935,25.6
"2021-04-22","País Vasco",155267,157950,98.3,68367,213081,32.1,92794,280119,33.1,50586,339977,14.9,93802,724849,12.9,12015,140323,8.6,8,41824,0.0,472839,1898123,24.9
"2021-04-22","Ceuta",2245,2605,86.2,3324,4318,77.0,2814,7857,35.8,1827,11556,15.8,3576,30066,11.9,297,7581,3.9,0,2175,0.0,14083,66158,21.3
"2021-04-22","Melilla",1753,2349,74.6,2660,3748,71.0,3445,7827,44.0,1560,11299,13.8,3275,30095,10.9,196,8536,2.3,6,2324,0.3,12895,66178,19.5
"2021-04-22","España",2817776,2834024,99.4,2181336,3960045,55.1,2182859,5336986,40.9,902212,7033306,12.8,1877770,16706113,11.2,178500,3310299,5.4,1496,949049,0.2,10141949,40129822,25.3
"2021-04-23","Andalucía",421829,413516,102.0,458845,650381,70.6,382756,916147,41.8,150480,1265021,11.9,335112,3009381,11.1,29195,625846,4.7,312,181921,0.2,1778529,7062213,25.2
"2021-04-23","Aragón",98854,98807,100.0,87412,118955,73.5,62018,156367,39.7,27608,198266,13.9,51182,446083,11.5,5839,89180,6.5,34,25106,0.1,332947,1132764,29.4
"2021-04-23","Asturias",86386,87826,98.4,70879,109249,64.9,66320,149652,44.3,24176,162645,14.9,36457,322095,11.3,3566,54179,6.6,36,15563,0.2,287820,901209,31.9
"2021-04-23","Baleares",48455,49542,97.8,43582,80516,54.1,53141,117231,45.3,20979,165797,12.7,42982,464054,9.3,3730,85839,4.3,33,23300,0.1,212902,986279,21.6
"2021-04-23","Canarias",85029,90236,94.2,90240,154531,58.4,123326,235092,52.5,29808,350512,8.5,68013,832411,8.2,6019,163899,3.7,48,44352,0.1,402483,1871033,21.5
"2021-04-23","Cantabria",39754,41042,96.9,32270,53066,60.8,24988,77345,32.3,11408,89964,12.7,22709,194241,11.7,1579,34935,4.5,5,10791,0.0,132713,501384,26.5
"2021-04-23","Castilla y Leon",224886,223657,100.5,143235,245410,58.4,118869,318575,37.3,56797,381175,14.9,89272,738950,12.1,7858,144422,5.4,97,40684,0.2,641014,2092873,30.6
"2021-04-23","Castilla la Mancha",134693,135194,99.6,92600,159101,58.2,89785,218444,41.1,46262,307478,15.0,76063,707865,10.7,6211,149518,4.2,99,42364,0.2,445713,1719964,25.9
"2021-04-23","Cataluña",441055,447196,98.6,315523,635292,49.7,447007,837584,53.4,137308,1091780,12.6,299661,2803626,10.7,36436,556316,6.5,338,159864,0.2,1677328,6531658,25.7
"2021-04-23","C. Valenciana",287078,276531,103.8,253233,437862,57.8,197732,580728,34.0,91890,752334,12.2,201537,1765967,11.4,17719,352834,5.0,119,103049,0.1,1049308,4269305,24.6
"2021-04-23","Extremadura",76952,76005,101.2,70740,91876,77.0,58571,125297,46.7,23971,169216,14.2,42882,351778,12.2,2303,76088,3.0,55,20953,0.3,275474,911213,30.2
"2021-04-23","Galicia",229126,234302,97.8,206675,289762,71.3,104259,346927,30.1,66559,405889,16.4,97359,889004,11.0,5175,152745,3.4,34,44014,0.1,709187,2362643,30.0
"2021-04-23","La Rioja",22654,22207,102.0,19128,28125,68.0,17258,37718,45.8,6829,47664,14.3,13145,107618,12.2,1302,21170,6.2,9,6286,0.1,80325,270788,29.7
"2021-04-23","Madrid",358871,364122,98.6,292185,526081,55.5,319612,703323,45.4,111982,972783,11.5,275783,2513737,11.0,23103,479716,4.8,206,135861,0.2,1381742,5695623,24.3
"2021-04-23","Murcia",70367,69771,100.9,61505,102899,59.8,52311,146909,35.6,25423,213256,11.9,58625,551265,10.6,7061,118667,6.0,107,34712,0.3,275399,1237479,22.3
"2021-04-23","Navarra",40788,41166,99.1,33263,55792,59.6,28654,73844,38.8,13767,96694,14.2,26253,223028,11.8,3287,48505,6.8,5,13906,0.0,146017,552935,26.4
"2021-04-23","País Vasco",155424,157950,98.4,68693,213081,32.2,103460,280119,36.9,50812,339977,14.9,93944,724849,13.0,12030,140323,8.6,8,41824,0.0,484371,1898123,25.5
"2021-04-23","Ceuta",2244,2605,86.1,3325,4318,77.0,3013,7857,38.3,1831,11556,15.8,3582,30066,11.9,297,7581,3.9,1,2175,0.0,14293,66158,21.6
"2021-04-23","Melilla",1786,2349,76.0,2796,3748,74.6,3761,7827,48.1,1604,11299,14.2,3333,30095,11.1,200,8536,2.3,6,2324,0.3,13486,66178,20.4
"2021-04-23","España",2826257,2834024,99.7,2346139,3960045,59.2,2259881,5336986,42.3,907375,7033306,12.9,1885460,16706113,11.3,179199,3310299,5.4,1552,949049,0.2,10405863,40129822,25.9
"2021-04-26","Andalucía",422742,413516,102.2,490596,650381,75.4,407786,916147,44.5,150912,1265021,11.9,335645,3009381,11.2,29275,625846,4.7,322,181921,0.2,1837278,7062213,26.0
"2021-04-26","Aragón",98663,98807,99.9,89125,118955,74.9,65073,156367,41.6,27613,198266,13.9,51193,446083,11.5,5839,89180,6.5,34,25106,0.1,337540,1132764,29.8
"2021-04-26","Asturias",86571,87826,98.6,75821,109249,69.4,73233,149652,48.9,25184,162645,15.5,38420,322095,11.9,3734,54179,6.9,36,15563,0.2,302999,901209,33.6
"2021-04-26","Baleares",48609,49542,98.1,51563,80516,64.0,57228,117231,48.8,21098,165797,12.7,43153,464054,9.3,3742,85839,4.4,33,23300,0.1,225426,986279,22.9
"2021-04-26","Canarias",85412,90236,94.7,100443,154531,65.0,132993,235092,56.6,30128,350512,8.6,68280,832411,8.2,6035,163899,3.7,50,44352,0.1,423341,1871033,22.6
"2021-04-26","Cantabria",39977,41042,97.4,37073,53066,69.9,27960,77345,36.1,11486,89964,12.8,22838,194241,11.8,1590,34935,4.6,5,10791,0.0,140929,501384,28.1
"2021-04-26","Castilla y Leon",225280,223657,100.7,168526,245410,68.7,132866,318575,41.7,56974,381175,14.9,89533,738950,12.1,7904,144422,5.5,98,40684,0.2,681181,2092873,32.5
"2021-04-26","Castilla la Mancha",134860,135194,99.8,104625,159101,65.8,94950,218444,43.5,46623,307478,15.2,76287,707865,10.8,6233,149518,4.2,99,42364,0.2,463677,1719964,27.0
"2021-04-26","Cataluña",442278,447196,98.9,336785,635292,53.0,462569,837584,55.2,138231,1091780,12.7,300876,2803626,10.7,36921,556316,6.6,343,159864,0.2,1718003,6531658,26.3
"2021-04-26","C. Valenciana",288150,276531,104.2,269414,437862,61.5,200480,580728,34.5,93033,752334,12.4,202306,1765967,11.5,17832,352834,5.1,121,103049,0.1,1071336,4269305,25.1
"2021-04-26","Extremadura",77019,76005,101.3,73358,91876,79.8,62300,125297,49.7,24090,169216,14.2,43005,351778,12.2,2308,76088,3.0,56,20953,0.3,282136,911213,31.0
"2021-04-26","Galicia",231494,234302,98.8,215225,289762,74.3,122028,346927,35.2,66673,405889,16.4,97474,889004,11.0,5183,152745,3.4,37,44014,0.1,738114,2362643,31.2
"2021-04-26","La Rioja",22737,22207,102.4,21498,28125,76.4,17784,37718,47.1,6854,47664,14.4,13170,107618,12.2,1306,21170,6.2,9,6286,0.1,83358,270788,30.8
"2021-04-26","Madrid",359953,364122,98.9,326678,526081,62.1,346216,703323,49.2,113410,972783,11.7,277516,2513737,11.0,23298,479716,4.9,215,135861,0.2,1447286,5695623,25.4
"2021-04-26","Murcia",71012,69771,101.8,69593,102899,67.6,58729,146909,40.0,25491,213256,12.0,58725,551265,10.7,7075,118667,6.0,111,34712,0.3,290736,1237479,23.5
"2021-04-26","Navarra",40924,41166,99.4,33613,55792,60.2,28952,73844,39.2,13772,96694,14.2,26255,223028,11.8,3287,48505,6.8,5,13906,0.0,146808,552935,26.6
"2021-04-26","País Vasco",156384,157950,99.0,89620,213081,42.1,109271,280119,39.0,51046,339977,15.0,94187,724849,13.0,12048,140323,8.6,10,41824,0.0,512566,1898123,27.0
"2021-04-26","Ceuta",2245,2605,86.2,3344,4318,77.4,3518,7857,44.8,1834,11556,15.9,3585,30066,11.9,308,7581,4.1,5,2175,0.2,14839,66158,22.4
"2021-04-26","Melilla",1795,2349,76.4,2800,3748,74.7,4179,7827,53.4,1614,11299,14.3,3348,30095,11.1,208,8536,2.4,6,2324,0.3,13950,66178,21.1
"2021-04-26","España",2836131,2834024,100,2559710,3960045,64.6,2411248,5336986,45.2,913960,7033306,13.0,1893407,16706113,11.3,180415,3310299,5.5,1595,949049,0.2,10796466,40129822,26.9
"2021-04-27","Andalucía",423029,413516,102.3,504030,650381,77.5,421794,916147,46.0,151275,1265021,12.0,336014,3009381,11.2,29320,625846,4.7,327,181921,0.2,1865789,7062213,26.4
"2021-04-27","Aragón",98913,98807,100.1,89575,118955,75.3,70364,156367,45.0,27719,198266,14.0,51254,446083,11.5,5843,89180,6.6,34,25106,0.1,343702,1132764,30.3
"2021-04-27","Asturias",86600,87826,98.6,79396,109249,72.7,74417,149652,49.7,25200,162645,15.5,38832,322095,12.1,3755,54179,6.9,36,15563,0.2,308236,901209,34.2
"2021-04-27","Baleares",48658,49542,98.2,52119,80516,64.7,58542,117231,49.9,21107,165797,12.7,43172,464054,9.3,3745,85839,4.4,33,23300,0.1,227376,986279,23.1
"2021-04-27","Canarias",85591,90236,94.9,103570,154531,67.0,135609,235092,57.7,30224,350512,8.6,68355,832411,8.2,6045,163899,3.7,51,44352,0.1,429445,1871033,23.0
"2021-04-27","Cantabria",40489,41042,98.7,39461,53066,74.4,28814,77345,37.3,11641,89964,12.9,23096,194241,11.9,1600,34935,4.6,5,10791,0.0,145106,501384,28.9
"2021-04-27","Castilla y Leon",225439,223657,100.8,178026,245410,72.5,135552,318575,42.5,57160,381175,15.0,89619,738950,12.1,7915,144422,5.5,100,40684,0.2,693811,2092873,33.2
"2021-04-27","Castilla la Mancha",134951,135194,99.8,107455,159101,67.5,97853,218444,44.8,46645,307478,15.2,76330,707865,10.8,6245,149518,4.2,99,42364,0.2,469578,1719964,27.3
"2021-04-27","Cataluña",442357,447196,98.9,343157,635292,54.0,478019,837584,57.1,138820,1091780,12.7,301704,2803626,10.8,37176,556316,6.7,366,159864,0.2,1741599,6531658,26.7
"2021-04-27","C. Valenciana",288273,276531,104.2,274494,437862,62.7,239440,580728,41.2,93380,752334,12.4,202632,1765967,11.5,17846,352834,5.1,124,103049,0.1,1116189,4269305,26.1
"2021-04-27","Extremadura",77027,76005,101.3,74070,91876,80.6,63451,125297,50.6,24106,169216,14.2,43029,351778,12.2,2309,76088,3.0,56,20953,0.3,284048,911213,31.2
"2021-04-27","Galicia",232372,234302,99.2,218233,289762,75.3,122664,346927,35.4,66720,405889,16.4,97568,889004,11.0,5197,152745,3.4,38,44014,0.1,742792,2362643,31.4
"2021-04-27","La Rioja",22777,22207,102.6,23738,28125,84.4,17911,37718,47.5,6881,47664,14.4,13208,107618,12.3,1307,21170,6.2,9,6286,0.1,85831,270788,31.7
"2021-04-27","Madrid",360680,364122,99.1,346011,526081,65.8,353445,703323,50.3,114241,972783,11.7,278426,2513737,11.1,23368,479716,4.9,225,135861,0.2,1476396,5695623,25.9
"2021-04-27","Murcia",71113,69771,101.9,72520,102899,70.5,61412,146909,41.8,25530,213256,12.0,58788,551265,10.7,7094,118667,6.0,117,34712,0.3,296574,1237479,24.0
"2021-04-27","Navarra",41239,41166,100.2,40496,55792,72.6,33902,73844,45.9,13975,96694,14.5,26484,223028,11.9,3305,48505,6.8,5,13906,0.0,159406,552935,28.8
"2021-04-27","País Vasco",157749,157950,99.9,108472,213081,50.9,109635,280119,39.1,51343,339977,15.1,94533,724849,13.0,12102,140323,8.6,13,41824,0.0,533847,1898123,28.1
"2021-04-27","Ceuta",2260,2605,86.8,3379,4318,78.3,3527,7857,44.9,1834,11556,15.9,3586,30066,11.9,308,7581,4.1,5,2175,0.2,14899,66158,22.5
"2021-04-27","Melilla",1804,2349,76.8,2829,3748,75.5,4483,7827,57.3,1619,11299,14.3,3354,30095,11.1,210,8536,2.5,6,2324,0.3,14305,66178,21.6
"2021-04-27","España",2841347,2834024,100,2661041,3960045,67.2,2513970,5336986,47.1,917315,7033306,13.0,1897609,16706113,11.4,180980,3310299,5.5,1649,949049,0.2,11013911,40129822,27.4
"2021-04-28","Andalucía",423626,413516,100,519783,650381,79.9,441207,916147,48.2,151575,1265021,12.0,336421,3009381,11.2,29378,625846,4.7,331,181921,0.2,1902321,7062213,26.9
"2021-04-28","Aragón",98880,98807,100,93354,118955,78.5,74174,156367,47.4,27825,198266,14.0,51354,446083,11.5,5847,89180,6.6,34,25106,0.1,351468,1132764,31.0
"2021-04-28","Asturias",86740,87826,98.8,84110,109249,77.0,74573,149652,49.8,25360,162645,15.6,39531,322095,12.3,3797,54179,7.0,36,15563,0.2,314147,901209,34.9
"2021-04-28","Baleares",48721,49542,98.3,52714,80516,65.5,59833,117231,51.0,21130,165797,12.7,43186,464054,9.3,3749,85839,4.4,33,23300,0.1,229366,986279,23.3
"2021-04-28","Canarias",86146,90236,95.5,108237,154531,70.0,137894,235092,58.7,30394,350512,8.7,68523,832411,8.2,6063,163899,3.7,53,44352,0.1,437310,1871033,23.4
"2021-04-28","Cantabria",40595,41042,98.9,40678,53066,76.7,30513,77345,39.5,11711,89964,13.0,23134,194241,11.9,1605,34935,4.6,5,10791,0.0,148241,501384,29.6
"2021-04-28","Castilla y Leon",225569,223657,100,190217,245410,77.5,137634,318575,43.2,57322,381175,15.0,89706,738950,12.1,7921,144422,5.5,101,40684,0.2,708470,2092873,33.9
"2021-04-28","Castilla la Mancha",135078,135194,99.9,114139,159101,71.7,101243,218444,46.3,46920,307478,15.3,76476,707865,10.8,6246,149518,4.2,99,42364,0.2,480201,1719964,27.9
"2021-04-28","Cataluña",443077,447196,99.1,359568,635292,56.6,489255,837584,58.4,139667,1091780,12.8,303091,2803626,10.8,37362,556316,6.7,369,159864,0.2,1772389,6531658,27.1
"2021-04-28","C. Valenciana",288453,276531,100,315032,437862,71.9,246874,580728,42.5,94147,752334,12.5,203221,1765967,11.5,17875,352834,5.1,125,103049,0.1,1165727,4269305,27.3
"2021-04-28","Extremadura",77134,76005,100,78792,91876,85.8,64012,125297,51.1,24185,169216,14.3,43112,351778,12.3,2315,76088,3.0,58,20953,0.3,289608,911213,31.8
"2021-04-28","Galicia",232931,234302,99.4,243396,289762,84.0,122703,346927,35.4,66737,405889,16.4,97583,889004,11.0,5200,152745,3.4,39,44014,0.1,768589,2362643,32.5
"2021-04-28","La Rioja",22781,22207,100,25147,28125,89.4,18387,37718,48.7,6947,47664,14.6,13320,107618,12.4,1329,21170,6.3,9,6286,0.1,87920,270788,32.5
"2021-04-28","Madrid",361379,364122,99.2,371257,526081,70.6,359621,703323,51.1,115118,972783,11.8,279586,2513737,11.1,23531,479716,4.9,238,135861,0.2,1510730,5695623,26.5
"2021-04-28","Murcia",71342,69771,100,77204,102899,75.0,63890,146909,43.5,25548,213256,12.0,58801,551265,10.7,7095,118667,6.0,117,34712,0.3,303997,1237479,24.6
"2021-04-28","Navarra",41324,41166,100,42966,55792,77.0,34303,73844,46.5,14019,96694,14.5,26554,223028,11.9,3309,48505,6.8,5,13906,0.0,162480,552935,29.4
"2021-04-28","País Vasco",157749,157950,99.9,108472,213081,50.9,109635,280119,39.1,51343,339977,15.1,94533,724849,13.0,12102,140323,8.6,13,41824,0.0,533847,1898123,28.1
"2021-04-28","Ceuta",2259,2605,86.7,3425,4318,79.3,3526,7857,44.9,1834,11556,15.9,3587,30066,11.9,308,7581,4.1,5,2175,0.2,14944,66158,22.6
"2021-04-28","Melilla",1804,2349,76.8,2833,3748,75.6,4604,7827,58.8,1623,11299,14.4,3354,30095,11.1,210,8536,2.5,6,2324,0.3,14434,66178,21.8
"2021-04-28","España",2845614,2834024,100.4,2831334,3960045,71.5,2577017,5336986,48.3,921300,7033306,13.1,1902698,16706113,11.4,181532,3310299,5.5,1676,949049,0.2,11261171,40129822,28.1
"2021-04-29","Andalucía",424111,413516,100,548505,650381,84.3,465564,916147,50.8,152033,1265021,12.0,337014,3009381,11.2,29431,625846,4.7,344,181921,0.2,1957002,7062213,27.7
"2021-04-29","Aragón",99098,98807,100,99573,118955,83.7,80128,156367,51.2,28053,198266,14.1,51611,446083,11.6,5867,89180,6.6,34,25106,0.1,364364,1132764,32.2
"2021-04-29","Asturias",86814,87826,98.8,87929,109249,80.5,74990,149652,50.1,25427,162645,15.6,40262,322095,12.5,3824,54179,7.1,36,15563,0.2,319282,901209,35.4
"2021-04-29","Baleares",48812,49542,98.5,54670,80516,67.9,61173,117231,52.2,21313,165797,12.9,43414,464054,9.4,3758,85839,4.4,34,23300,0.1,233174,986279,23.6
"2021-04-29","Canarias",86460,90236,95.8,111416,154531,72.1,139858,235092,59.5,30576,350512,8.7,68688,832411,8.3,6069,163899,3.7,55,44352,0.1,443122,1871033,23.7
"2021-04-29","Cantabria",40864,41042,99.6,45124,53066,85.0,31592,77345,40.8,11790,89964,13.1,23196,194241,11.9,1616,34935,4.6,5,10791,0.0,154187,501384,30.8
"2021-04-29","Castilla y Leon",225829,223657,100,205067,245410,83.6,140991,318575,44.3,57529,381175,15.1,89931,738950,12.2,7940,144422,5.5,101,40684,0.2,727388,2092873,34.8
"2021-04-29","Castilla la Mancha",135268,135194,100,125293,159101,78.8,104521,218444,47.8,47192,307478,15.3,76758,707865,10.8,6313,149518,4.2,100,42364,0.2,495445,1719964,28.8
"2021-04-29","Cataluña",443583,447196,99.2,367294,635292,57.8,500854,837584,59.8,140322,1091780,12.9,304037,2803626,10.8,37467,556316,6.7,372,159864,0.2,1793929,6531658,27.5
