"fecha","Comunidad","vac_80+","por_80+","vac_70-79","por_70-79","vac_60-69","por_60-69","vac_50-59","por_50-59","vac_40-49","por_40-49","vac_30-39","por_30-39","vac_20-29","por_20-29","vac_12-19","por_12-19","vac_5-11","por_5-11","tot_vac","pobl_tot","por_tot"
"2021-07-30","Extremadura",76941,100.0,94859,100.0,124692,99.5,155848,92.1,136147,85.4,65530,49.1,13347,11.8,667,0.8,0,0,668031,953437,70.1
"2021-07-30","Galicia",239469,100.0,288344,99.5,329274,94.9,374846,92.4,372682,84.1,102648,31.7,21475,9.3,748,0.4,0,0,1729486,2454497,70.5
"2021-07-30","La Rioja",23075,100.0,28411,100.0,35164,93.2,42309,88.8,34447,65.1,8029,20.4,4264,14.0,201,0.8,0,0,175900,283970,61.9
"2021-07-30","Madrid",368747,100.0,504688,95.9,650033,92.4,889160,91.4,833897,71.5,311377,32.8,140959,19.0,15855,2.9,0,0,3714716,5977937,62.1
"2021-07-30","Murcia",72371,100.0,99337,96.5,126057,85.8,186884,87.6,192820,75.9,73364,35.1,22699,13.2,1549,1.1,0,0,775081,1310137,59.2
"2021-07-30","Navarra",41921,100.0,55482,99.4,65270,88.4,86812,89.8,86334,79.9,36376,44.7,11871,17.4,1117,2.0,0,0,385183,581354,66.3
"2021-07-30","País Vasco",161299,102.1,211294,99.2,266473,95.1,305753,89.9,289395,79.9,102454,39.3,32868,16.3,3345,2.0,0,0,1372881,1983943,69.2
"2021-07-30","Ceuta",2346,90.1,3796,87.9,6869,87.4,9718,84.1,9668,76.5,6959,58.5,5300,48.3,1603,17.6,0,0,46259,70965,65.2
"2021-07-30","Melilla",1923,81.9,3185,85.0,6745,86.2,9004,79.7,9080,75.7,6899,56.9,5128,42.8,1017,10.6,0,0,42981,70927,60.6
"2021-07-30","España",2884942,100.0,3881771,98.0,4807682,90.1,6173192,87.8,5998136,76.0,2264507,36.3,819767,16.6,103850,2.7,0,0,26933847,42119827,63.9
"2021-08-02","Andalucía",425656,100.0,644125,99.0,822156,89.7,1110927,87.8,1090021,78.7,483811,42.4,116101,12.5,6620,0.9,0,0,4699417,7451975,63.1
"2021-08-02","Aragón",99252,100.0,117599,98.9,135052,86.4,174583,88.1,167840,78.1,67595,41.1,30900,23.7,8032,7.8,0,0,800853,1185134,67.6
"2021-08-02","Asturias",87561,99.7,113036,100.0,141446,94.5,145873,89.7,135811,81.3,49421,43.2,10738,13.6,674,1.1,0,0,684560,933927,73.3
"2021-08-02","Baleares",50289,100.0,77646,96.4,100317,85.6,139153,83.9,146166,70.9,77650,42.6,43959,31.9,14815,15.5,0,0,649995,1034867,62.8
"2021-08-02","Canarias",90440,100.0,147555,95.5,197013,83.8,300651,85.8,274777,70.8,139518,44.9,45204,18.0,6541,3.6,0,0,1201699,1960774,61.3
"2021-08-02","Cantabria",41782,100.0,55448,100.0,71886,92.9,77544,86.2,73478,75.2,11617,16.5,5419,10.7,271,0.6,0,0,337445,524127,64.4
"2021-08-02","Castilla y León",225860,100.0,247613,100.0,302764,95.0,335487,88.0,286476,78.9,64872,24.2,27503,13.0,1391,0.8,0,0,1491966,2176253,68.6
"2021-08-02","Castilla la Mancha",135442,100.0,156112,98.1,190399,87.2,253415,82.4,241712,73.1,125887,47.3,33799,15.5,1321,0.8,0,0,1138087,1808784,62.9
"2021-08-02","Cataluña",449292,100.0,605973,95.4,750984,89.7,916217,83.9,994413,75.5,475954,45.6,217479,25.9,53292,8.1,0,0,4463604,6868360,65.0
"2021-08-02","C. Valenciana",291560,100.0,428134,97.8,510643,87.9,658582,87.5,627551,73.7,96391,14.9,53142,10.3,2718,0.6,0,0,2668721,4488459,59.5
"2021-08-02","Extremadura",76949,100.0,94873,100.0,125296,100.0,156082,92.2,137233,86.0,69218,51.9,14142,12.5,748,0.9,0,0,674541,953437,70.7
"2021-08-02","Galicia",239493,100.0,288368,99.5,332471,95.8,374972,92.4,379650,85.7,109306,33.8,21807,9.4,758,0.4,0,0,1746825,2454497,71.2
"2021-08-02","La Rioja",23079,100.0,28420,100.0,35203,93.3,42413,89.0,36096,68.2,8555,21.8,4323,14.2,218,0.9,0,0,178307,283970,62.8
"2021-08-02","Madrid",368795,100.0,504826,96.0,656737,93.4,891779,91.7,854030,73.2,353442,37.2,149405,20.1,17559,3.2,0,0,3796573,5977937,63.5
"2021-08-02","Murcia",72380,100.0,99360,96.6,126216,85.9,187059,87.7,193446,76.1,77190,36.9,22878,13.3,1582,1.1,0,0,780111,1310137,59.5
"2021-08-02","Navarra",41926,100.0,55503,99.5,68680,93.0,87060,90.0,86863,80.4,40964,50.4,13056,19.2,1337,2.4,0,0,395389,581354,68.0
"2021-08-02","País Vasco",161311,102.1,211323,99.2,266708,95.2,306313,90.1,291263,80.4,108678,41.7,34055,16.9,3907,2.3,0,0,1383558,1983943,69.7
"2021-08-02","Ceuta",2347,90.1,3796,87.9,6974,88.8,9731,84.2,9680,76.6,6980,58.7,5360,48.9,1643,18.0,0,0,46511,70965,65.5
"2021-08-02","Melilla",1926,82.0,3186,85.0,6747,86.2,9004,79.7,9089,75.7,6923,57.1,5218,43.5,1499,15.7,0,0,43592,70927,61.5
"2021-08-02","España",2885377,100.0,3882931,98.1,4851056,90.9,6185773,87.9,6055633,76.7,2401075,38.5,874547,17.7,125670,3.2,0,0,27262062,42119827,64.7
"2021-08-03","Andalucía",425671,100.0,644199,99.0,827058,90.3,1111782,87.9,1093373,78.9,498023,43.7,118969,12.8,6687,0.9,0,0,4725762,7451975,63.4
"2021-08-03","Aragón",99254,100.0,117605,98.9,138539,88.6,174658,88.1,167978,78.2,68426,41.7,31072,23.8,8177,7.9,0,0,805709,1185134,68.0
"2021-08-03","Asturias",87567,99.7,113051,100.0,141557,94.6,146009,89.8,136228,81.6,51590,45.1,10774,13.6,682,1.1,0,0,687458,933927,73.6
"2021-08-03","Baleares",50294,100.0,77658,96.5,100963,86.1,139264,84.0,146439,71.0,78160,42.9,46087,33.4,16282,17.1,0,0,655147,1034867,63.3
"2021-08-03","Canarias",90467,100.0,147607,95.5,198309,84.4,301239,85.9,276549,71.3,143302,46.1,47375,18.8,7176,4.0,0,0,1212024,1960774,61.8
"2021-08-03","Cantabria",41784,100.0,55451,100.0,72118,93.2,77577,86.2,73708,75.4,12698,18.0,5429,10.7,275,0.6,0,0,339040,524127,64.7
"2021-08-03","Castilla y León",225878,100.0,247646,100.0,303247,95.2,335690,88.1,287562,79.2,69688,26.0,27980,13.3,1424,0.9,0,0,1499115,2176253,68.9
"2021-08-03","Castilla la Mancha",135445,100.0,156125,98.1,191889,87.8,253558,82.5,242339,73.3,127553,48.0,36093,16.5,1360,0.8,0,0,1144362,1808784,63.3
"2021-08-03","Cataluña",449312,100.0,606032,95.4,751605,89.7,916823,84.0,996328,75.7,481370,46.1,226020,26.9,57721,8.8,0,0,4485211,6868360,65.3
"2021-08-03","C. Valenciana",291565,100.0,428149,97.8,511313,88.0,659137,87.6,646715,75.9,100680,15.5,54114,10.5,2733,0.6,0,0,2694406,4488459,60.0
"2021-08-03","Extremadura",76956,100.0,94879,100.0,126407,100.9,156165,92.3,137469,86.2,72263,54.1,14886,13.1,768,0.9,0,0,679793,953437,71.3
"2021-08-03","Galicia",239498,100.0,288377,99.5,332555,95.9,375087,92.4,380225,85.8,109750,33.9,21872,9.5,761,0.4,0,0,1748125,2454497,71.2
"2021-08-03","La Rioja",23079,100.0,28421,100.0,35250,93.5,42537,89.2,36344,68.6,9404,23.9,4557,15.0,291,1.1,0,0,179883,283970,63.3
"2021-08-03","Madrid",368839,100.0,504951,96.0,658743,93.7,893404,91.8,866555,74.3,371753,39.1,157045,21.2,18636,3.4,0,0,3839926,5977937,64.2
"2021-08-03","Murcia",72380,100.0,99361,96.6,126254,85.9,187176,87.8,194019,76.3,78523,37.6,22898,13.3,1582,1.1,0,0,782193,1310137,59.7
"2021-08-03","Navarra",41926,100.0,55505,99.5,68688,93.0,87130,90.1,86993,80.5,42419,52.1,13867,20.4,1483,2.6,0,0,398011,581354,68.5
"2021-08-03","País Vasco",161323,102.1,211337,99.2,267064,95.3,306581,90.2,293078,80.9,112160,43.0,34683,17.2,4239,2.5,0,0,1390465,1983943,70.1
"2021-08-03","Ceuta",2347,90.1,3796,87.9,6976,88.8,9738,84.3,9687,76.6,7009,58.9,5413,49.4,1676,18.4,0,0,46642,70965,65.7
"2021-08-03","Melilla",1926,82.0,3187,85.0,6748,86.2,9007,79.7,9093,75.8,6927,57.1,5233,43.6,1505,15.7,0,0,43626,70927,61.5
"2021-08-03","España",2885548,100.0,3883372,98.1,4868659,91.2,6191510,88.0,6100768,77.3,2468930,39.6,904510,18.3,134206,3.5,0,0,27437503,42119827,65.1
"2021-08-04","Andalucía",425697,100.0,644287,99.1,831212,90.7,1112686,88.0,1096301,79.1,517648,45.4,123262,13.3,6765,0.9,0,0,4757858,7451975,63.8
"2021-08-04","Aragón",99258,100.0,117620,98.9,139967,89.5,174873,88.2,168634,78.5,72063,43.9,31658,24.3,8731,8.5,0,0,812804,1185134,68.6
"2021-08-04","Asturias",87569,99.7,113062,100.0,141669,94.7,146175,89.9,136809,81.9,53975,47.2,10898,13.8,728,1.1,0,0,690885,933927,74.0
"2021-08-04","Baleares",50305,100.0,77683,96.5,101533,86.6,139520,84.2,146937,71.3,78619,43.2,47835,34.7,17345,18.2,0,0,659777,1034867,63.8
"2021-08-04","Canarias",90492,100.0,147654,95.5,199459,84.8,301630,86.1,277883,71.6,146530,47.1,50502,20.1,7671,4.3,0,0,1221821,1960774,62.3
"2021-08-04","Cantabria",41821,100.0,55533,100.0,73383,94.9,79979,88.9,76375,78.1,14811,21.0,5893,11.7,380,0.9,0,0,348175,524127,66.4
"2021-08-04","Castilla y León",225896,100.0,247691,100.0,303721,95.3,335978,88.1,291728,80.3,75649,28.3,28821,13.7,1535,0.9,0,0,1511019,2176253,69.4
"2021-08-04","Castilla la Mancha",135449,100.0,156141,98.1,193425,88.5,254010,82.6,243057,73.5,129949,48.9,38472,17.6,1421,0.8,0,0,1151924,1808784,63.7
"2021-08-04","Cataluña",449346,100.0,606087,95.4,752417,89.8,917419,84.0,997806,75.8,484739,46.4,230515,27.5,60315,9.2,0,0,4498644,6868360,65.5
"2021-08-04","C. Valenciana",291621,100.0,428279,97.8,528154,90.9,689237,91.6,689731,81.0,184132,28.4,74753,14.5,3156,0.7,0,0,2889063,4488459,64.4
"2021-08-04","Extremadura",76962,100.0,94891,100.0,126687,101.1,156294,92.4,137887,86.5,76681,57.4,17194,15.2,805,0.9,0,0,687401,953437,72.1
"2021-08-04","Galicia",239506,100.0,288430,99.5,332900,96.0,375558,92.5,381029,86.0,109898,34.0,23251,10.1,982,0.5,0,0,1751554,2454497,71.4
"2021-08-04","La Rioja",23098,100.0,28430,100.0,35577,94.3,42892,90.0,40014,75.6,10255,26.1,4876,16.0,378,1.5,0,0,185520,283970,65.3
"2021-08-04","Madrid",368898,100.0,505080,96.0,659841,93.8,895046,92.0,878685,75.4,392855,41.4,166875,22.5,20108,3.6,0,0,3887388,5977937,65.0
"2021-08-04","Murcia",72386,100.0,99380,96.6,126483,86.1,187413,87.9,194826,76.7,82709,39.6,23241,13.5,1587,1.1,0,0,788025,1310137,60.1
"2021-08-04","Navarra",41927,100.0,55508,99.5,68741,93.1,87198,90.2,87109,80.7,43623,53.6,15648,23.0,1790,3.2,0,0,401544,581354,69.1
"2021-08-04","País Vasco",161325,102.1,211347,99.2,267200,95.4,306754,90.2,293580,81.1,114671,44.0,36109,17.9,4925,2.9,0,0,1395911,1983943,70.4
"2021-08-04","Ceuta",2348,90.1,3797,87.9,6985,88.9,9755,84.4,9720,76.9,7084,59.6,5688,51.9,2079,22.8,0,0,47456,70965,66.9
"2021-08-04","Melilla",1926,82.0,3190,85.1,6761,86.4,9039,80.0,9144,76.2,7007,57.8,5449,45.4,1764,18.4,0,0,44280,70927,62.4
"2021-08-04","España",2885867,100.0,3884125,98.1,4899494,91.8,6230416,88.6,6177370,78.3,2630177,42.2,961118,19.4,143219,3.7,0,0,27811786,42119827,66.0
"2021-08-05","Andalucía",425730,100.0,644407,99.1,836632,91.3,1114043,88.1,1100415,79.4,545821,47.9,129848,14.0,6870,0.9,0,0,4803766,7451975,64.5
"2021-08-05","Aragón",99270,100.0,117652,98.9,141424,90.4,175156,88.3,169624,78.9,79257,48.2,33864,26.0,10168,9.9,0,0,826415,1185134,69.7
"2021-08-05","Asturias",87578,99.7,113072,100.0,141899,94.8,146189,89.9,137085,82.1,55411,48.4,10530,13.3,658,1.0,0,0,692422,933927,74.1
"2021-08-05","Baleares",50309,100.0,77706,96.5,101744,86.8,139666,84.2,147279,71.4,79764,43.8,48730,35.3,18087,18.9,0,0,663285,1034867,64.1
"2021-08-05","Canarias",90535,100.0,147708,95.6,200458,85.3,302159,86.2,279409,72.0,151753,48.8,52186,20.7,8143,4.5,0,0,1232351,1960774,62.9
"2021-08-05","Cantabria",41823,100.0,55538,100.0,73596,95.2,80055,89.0,76895,78.6,16068,22.8,5979,11.8,388,0.9,0,0,350342,524127,66.8
"2021-08-05","Castilla y León",225906,100.0,247727,100.0,304249,95.5,336381,88.2,293632,80.8,83721,31.3,29783,14.1,1646,1.0,0,0,1523045,2176253,70.0
"2021-08-05","Castilla la Mancha",135458,100.0,156163,98.2,194901,89.2,254151,82.7,243651,73.7,132527,49.8,43228,19.8,1543,0.9,0,0,1161622,1808784,64.2
"2021-08-05","Cataluña",449396,100.0,606179,95.4,753250,89.9,918254,84.1,999541,75.9,488541,46.8,236992,28.2,63483,9.7,0,0,4515636,6868360,65.7
"2021-08-05","C. Valenciana",291654,100.0,428374,97.8,529130,91.1,689742,91.7,691567,81.2,190618,29.4,75851,14.7,3230,0.8,0,0,2900166,4488459,64.6
"2021-08-05","Extremadura",76968,100.0,94906,100.0,127612,101.8,156394,92.4,138092,86.6,78488,58.8,18274,16.1,905,1.1,0,0,691639,953437,72.5
"2021-08-05","Galicia",239525,100.0,288464,99.6,333380,96.1,376306,92.7,381519,86.1,129223,40.0,23767,10.3,1095,0.6,0,0,1773279,2454497,72.2
"2021-08-05","La Rioja",23073,100.0,28410,100.0,35593,94.4,42877,90.0,40233,76.0,10796,27.5,5246,17.2,471,1.8,0,0,186699,283970,65.7
"2021-08-05","Madrid",368952,100.0,505192,96.0,660697,93.9,896820,92.2,891350,76.4,421026,44.3,176735,23.8,21704,3.9,0,0,3942476,5977937,66.0
"2021-08-05","Murcia",72399,100.0,99427,96.6,126710,86.3,187688,88.0,195632,77.0,89810,43.0,23382,13.6,1602,1.1,0,0,796650,1310137,60.8
"2021-08-05","Navarra",41930,100.0,55511,99.5,68759,93.1,87271,90.3,87280,80.8,44758,55.0,17295,25.4,2044,3.6,0,0,404848,581354,69.6
"2021-08-05","País Vasco",161325,102.1,211347,99.2,267208,95.4,306755,90.2,293581,81.1,114681,44.0,36115,17.9,4925,2.9,0,0,1395937,1983943,70.4
"2021-08-05","Ceuta",2349,90.2,3802,88.1,6992,89.0,9764,84.5,9745,77.1,7123,59.9,5808,53.0,2211,24.2,0,0,47794,70965,67.3
"2021-08-05","Melilla",1926,82.0,3191,85.1,6766,86.4,9055,80.1,9165,76.4,7038,58.0,5574,46.5,2452,25.6,0,0,45167,70927,63.7
"2021-08-05","España",2886143,100.0,3884811,98.1,4914384,92.1,6237698,88.7,6205851,78.6,2753753,44.2,999406,20.2,152381,3.9,0,0,28034427,42119827,66.6
"2021-08-06","Andalucía",425774,100.0,644511,99.1,842151,91.9,1115370,88.2,1104077,79.7,570124,50.0,138618,14.9,7262,1.0,0,0,4847887,7451975,65.1
"2021-08-06","Aragón",99278,100.0,117671,98.9,142352,91.0,175424,88.5,170340,79.2,83938,51.1,36682,28.1,11645,11.3,0,0,837330,1185134,70.7
"2021-08-06","Asturias",87586,99.7,113086,100.0,142440,95.2,146730,90.2,138131,82.7,57340,50.1,11532,14.6,1083,1.7,0,0,697928,933927,74.7
"2021-08-06","Baleares",50319,100.0,77712,96.5,101961,87.0,139758,84.3,147547,71.6,80825,44.4,49412,35.8,18601,19.5,0,0,666135,1034867,64.4
"2021-08-06","Canarias",90581,100.0,147770,95.6,201407,85.7,302499,86.3,280338,72.3,154957,49.8,55469,22.0,8757,4.9,0,0,1241778,1960774,63.3
"2021-08-06","Cantabria",41833,100.0,55551,100.0,73654,95.2,80140,89.1,77545,79.3,18412,26.1,6189,12.3,483,1.1,0,0,353807,524127,67.5
"2021-08-06","Castilla y León",225918,100.0,247751,100.0,304574,95.6,336636,88.3,294637,81.1,90976,34.0,30150,14.3,1754,1.1,0,0,1532396,2176253,70.4
"2021-08-06","Castilla la Mancha",135467,100.0,156194,98.2,196243,89.8,254342,82.7,244295,73.9,135875,51.1,47518,21.8,1681,1.0,0,0,1171615,1808784,64.8
"2021-08-06","Cataluña",449452,100.0,606269,95.4,754517,90.1,919411,84.2,1001902,76.1,495532,47.4,249694,29.8,67867,10.3,0,0,4544644,6868360,66.2
"2021-08-06","C. Valenciana",291671,100.0,428410,97.8,530169,91.3,690096,91.7,692429,81.3,193028,29.8,78257,15.2,3444,0.8,0,0,2907504,4488459,64.8
"2021-08-06","Extremadura",76975,100.0,94921,100.0,127868,102.1,156619,92.6,138704,87.0,83909,62.9,20802,18.4,1103,1.3,0,0,700901,953437,73.5
"2021-08-06","Galicia",239540,100.0,288496,99.6,333726,96.2,376771,92.8,382363,86.3,129438,40.0,25367,11.0,1388,0.8,0,0,1777089,2454497,72.4
"2021-08-06","La Rioja",23073,100.0,28411,100.0,35611,94.4,42920,90.0,40812,77.1,12456,31.7,5457,17.9,481,1.9,0,0,189221,283970,66.6
"2021-08-06","Madrid",369007,100.0,505283,96.0,661496,94.1,898450,92.4,901799,77.3,445699,46.9,186189,25.1,23467,4.2,0,0,3991390,5977937,66.8
"2021-08-06","Murcia",72411,100.0,99472,96.7,127544,86.8,187975,88.1,197134,77.6,94614,45.3,23539,13.7,1623,1.1,0,0,804312,1310137,61.4
"2021-08-06","Navarra",41932,100.0,55514,99.5,68793,93.2,87323,90.3,87430,81.0,46420,57.1,18943,27.8,2219,3.9,0,0,408574,581354,70.3
"2021-08-06","País Vasco",161346,102.2,211370,99.2,267605,95.5,307138,90.3,294540,81.3,122982,47.2,38301,19.0,5915,3.5,0,0,1409197,1983943,71.0
"2021-08-06","Ceuta",2349,90.2,3802,88.1,6993,89.0,9764,84.5,9745,77.1,7126,59.9,5812,53.0,2212,24.2,0,0,47803,70965,67.4
"2021-08-06","Melilla",1927,82.0,3191,85.1,6767,86.5,9060,80.2,9179,76.5,7055,58.1,5590,46.6,2558,26.7,0,0,45327,70927,63.9
"2021-08-06","España",2886477,100.0,3885420,98.1,4929262,92.4,6245407,88.8,6233151,79.0,2858137,45.9,1053795,21.3,164300,4.2,0,0,28255949,42119827,67.1
"2021-08-09","Andalucía",425812,100.0,644627,99.1,846895,92.4,1116608,88.3,1107002,79.9,601436,52.7,151886,16.4,7444,1.0,0,0,4901710,7451975,65.8
"2021-08-09","Aragón",99287,100.0,117687,98.9,143412,91.7,175661,88.6,170922,79.5,87265,53.1,38800,29.8,12531,12.2,0,0,845565,1185134,71.3
"2021-08-09","Asturias",87710,99.9,113367,100.0,141879,94.8,145028,89.2,137691,82.5,60585,52.9,12072,15.3,1296,2.0,0,0,699628,933927,74.9
"2021-08-09","Baleares",50339,100.0,77737,96.5,102672,87.6,140022,84.5,148236,71.9,83257,45.7,52034,37.7,21127,22.1,0,0,675424,1034867,65.3
"2021-08-09","Canarias",90625,100.0,147855,95.7,203097,86.4,303622,86.6,283700,73.1,159276,51.2,60716,24.1,9592,5.3,0,0,1258483,1960774,64.2
"2021-08-09","Cantabria",41838,100.0,55563,100.0,74071,95.8,80277,89.2,79062,80.9,21124,30.0,6831,13.5,553,1.3,0,0,359319,524127,68.6
"2021-08-09","Castilla y León",225951,100.0,247813,100.0,305800,96.0,338273,88.7,297950,82.0,110751,41.4,37128,17.6,2163,1.3,0,0,1565829,2176253,72.0
"2021-08-09","Castilla la Mancha",135474,100.0,156210,98.2,196978,90.2,254483,82.8,244994,74.1,140218,52.7,53880,24.7,1882,1.1,0,0,1184119,1808784,65.5
"2021-08-09","Cataluña",449512,100.0,606384,95.4,756354,90.3,921347,84.4,1005530,76.4,505325,48.4,271925,32.4,78430,12.0,0,0,4594807,6868360,66.9
"2021-08-09","C. Valenciana",291697,100.0,428470,97.9,531070,91.4,690515,91.8,693390,81.4,194855,30.0,79418,15.4,3562,0.8,0,0,2912977,4488459,64.9
"2021-08-09","Extremadura",76979,100.0,94930,100.0,128144,102.3,156773,92.6,139042,87.2,87551,65.6,22860,20.2,1196,1.4,0,0,707475,953437,74.2
"2021-08-09","Galicia",239569,100.0,288541,99.6,334411,96.4,377601,93.0,383797,86.6,148100,45.8,26546,11.5,1462,0.8,0,0,1800027,2454497,73.3
"2021-08-09","La Rioja",23077,100.0,28417,100.0,35947,95.3,42943,90.1,41028,77.5,13122,33.4,5511,18.1,517,2.0,0,0,190562,283970,67.1
"2021-08-09","Madrid",369037,100.0,505387,96.1,662384,94.2,900356,92.6,914773,78.5,487675,51.4,200389,27.0,27088,4.9,0,0,4067089,5977937,68.0
"2021-08-09","Murcia",72419,100.0,99522,96.7,128838,87.7,188322,88.3,198073,77.9,103633,49.6,24334,14.1,1650,1.2,0,0,816791,1310137,62.3
"2021-08-09","Navarra",41935,100.0,55524,99.5,68950,93.4,87479,90.5,87773,81.3,47697,58.6,20745,30.5,2690,4.8,0,0,412793,581354,71.0
"2021-08-09","País Vasco",161359,102.2,211396,99.2,267859,95.6,307672,90.5,295894,81.7,129028,49.5,40022,19.9,6700,4.0,0,0,1419930,1983943,71.6
"2021-08-09","Ceuta",2349,90.2,3802,88.1,7065,89.9,9770,84.5,9760,77.2,7174,60.3,5867,53.5,2297,25.2,0,0,48084,70965,67.8
"2021-08-09","Melilla",1930,82.2,3191,85.1,6772,86.5,9067,80.2,9186,76.5,7077,58.3,5616,46.8,2650,27.7,0,0,45489,70927,64.1
"2021-08-09","España",2886937,100.0,3886458,98.1,4945994,92.7,6254814,88.9,6268045,79.4,3022687,48.5,1136935,23.0,185588,4.8,0,0,28587458,42119827,67.9
"2021-08-10","Andalucía",425834,100.0,644714,99.1,851067,92.9,1117358,88.3,1109198,80.1,617332,54.1,165513,17.8,7525,1.0,0,0,4938541,7451975,66.3
"2021-08-10","Aragón",99289,100.0,117693,98.9,144103,92.2,175752,88.6,171153,79.6,88310,53.8,39908,30.6,12877,12.5,0,0,849085,1185134,71.6
"2021-08-10","Asturias",87711,99.9,113371,100.0,141823,94.8,144622,88.9,137132,82.1,60453,52.8,11357,14.4,693,1.1,0,0,697162,933927,74.6
"2021-08-10","Baleares",50342,100.0,77753,96.6,102876,87.8,140123,84.5,148529,72.0,84374,46.3,53086,38.5,22223,23.3,0,0,679306,1034867,65.6
"2021-08-10","Canarias",90647,100.0,147918,95.7,203900,86.7,304085,86.8,284932,73.5,161489,51.9,66828,26.5,9986,5.6,0,0,1269785,1960774,64.8
"2021-08-10","Cantabria",41840,100.0,55565,100.0,74091,95.8,80304,89.3,79116,80.9,22327,31.7,6889,13.6,570,1.3,0,0,360702,524127,68.8
"2021-08-10","Castilla y León",225994,100.0,247881,100.0,306340,96.2,338695,88.9,299092,82.3,120181,44.9,38497,18.2,2278,1.4,0,0,1578958,2176253,72.6
"2021-08-10","Castilla la Mancha",135480,100.0,156218,98.2,197886,90.6,254547,82.8,245220,74.2,141405,53.2,56343,25.8,1971,1.1,0,0,1189070,1808784,65.7
"2021-08-10","Cataluña",449522,100.0,606436,95.5,756843,90.4,921708,84.4,1006323,76.4,508050,48.6,278327,33.2,80920,12.3,0,0,4608129,6868360,67.1
"2021-08-10","C. Valenciana",291703,100.0,428483,97.9,531662,91.6,691615,91.9,699233,82.1,220992,34.1,81150,15.7,3711,0.9,0,0,2948549,4488459,65.7
"2021-08-10","Extremadura",76980,100.0,94932,100.0,128190,102.3,156835,92.7,139156,87.2,88431,66.3,23352,20.6,1380,1.6,0,0,709256,953437,74.4
"2021-08-10","Galicia",239570,100.0,288546,99.6,334465,96.4,377665,93.0,384116,86.7,148264,45.8,26649,11.5,1495,0.8,0,0,1800770,2454497,73.4
"2021-08-10","La Rioja",23083,100.0,28423,100.0,35985,95.4,43022,90.3,41535,78.4,14873,37.8,5726,18.8,577,2.3,0,0,193224,283970,68.0
"2021-08-10","Madrid",369065,100.0,505470,96.1,662799,94.2,901255,92.6,920054,78.9,505316,53.2,211485,28.5,29306,5.3,0,0,4104750,5977937,68.7
"2021-08-10","Murcia",72420,100.0,99537,96.7,129685,88.3,188398,88.3,198271,78.0,106247,50.8,24423,14.2,1658,1.2,0,0,820639,1310137,62.6
"2021-08-10","Navarra",41935,100.0,55526,99.5,68979,93.4,87508,90.5,87872,81.4,48429,59.5,23393,34.3,3234,5.7,0,0,416876,581354,71.7
"2021-08-10","País Vasco",161364,102.2,211408,99.2,267949,95.7,307801,90.5,296368,81.8,134006,51.4,41784,20.7,7265,4.3,0,0,1427945,1983943,72.0
"2021-08-10","Ceuta",2349,90.2,3803,88.1,7071,90.0,9779,84.6,9777,77.3,7200,60.5,5973,54.5,2356,25.8,0,0,48308,70965,68.1
"2021-08-10","Melilla",1935,82.4,3192,85.2,6779,86.6,9084,80.4,9195,76.6,7179,59.2,6051,50.4,2853,29.8,0,0,46268,70927,65.2
"2021-08-10","España",2887101,100.0,3886904,98.2,4955894,92.9,6259160,89.0,6286532,79.7,3112435,50.0,1187112,24.0,193639,5.0,0,0,28768777,42119827,68.3
"2021-08-11","Andalucía",425860,100.0,644803,99.1,853968,93.2,1118183,88.4,1111204,80.2,634140,55.6,183642,19.8,7745,1.0,0,0,4979545,7451975,66.8
"2021-08-11","Aragón",99293,100.0,117703,98.9,145126,92.8,175893,88.7,171507,79.8,90884,55.3,41443,31.8,13434,13.0,0,0,855283,1185134,72.2
"2021-08-11","Asturias",87715,99.9,113382,100.0,142089,94.9,145198,89.3,138402,82.9,65625,57.3,14191,17.9,1397,2.2,0,0,707999,933927,75.8
"2021-08-11","Baleares",50351,100.0,77777,96.6,103122,88.0,140257,84.6,148841,72.2,85412,46.9,54017,39.2,23029,24.1,0,0,682806,1034867,66.0
"2021-08-11","Canarias",90676,100.0,147984,95.8,204674,87.1,304482,86.9,285785,73.7,163175,52.5,70728,28.1,10715,6.0,0,0,1278219,1960774,65.2
"2021-08-11","Cantabria",41843,100.0,55572,100.0,74104,95.8,80327,89.3,79177,81.0,23806,33.8,6997,13.9,599,1.4,0,0,362425,524127,69.1
"2021-08-11","Castilla y León",226020,100.0,247899,100.0,306721,96.3,338897,88.9,299842,82.5,133642,49.9,39392,18.7,2510,1.5,0,0,1594923,2176253,73.3
"2021-08-11","Castilla la Mancha",135486,100.0,156233,98.2,198461,90.9,254612,82.8,245441,74.2,142703,53.7,59736,27.4,2086,1.2,0,0,1194758,1808784,66.1
"2021-08-11","Cataluña",449576,100.0,606499,95.5,757397,90.4,922129,84.5,1007369,76.5,512011,49.0,284404,33.9,86101,13.1,0,0,4625486,6868360,67.3
"2021-08-11","C. Valenciana",291750,100.0,428589,97.9,532419,91.7,692113,92.0,701379,82.4,262914,40.5,81981,15.9,3813,0.9,0,0,2994958,4488459,66.7
"2021-08-11","Extremadura",76984,100.0,94940,100.0,128270,102.4,156934,92.7,139365,87.4,89823,67.3,25250,22.3,1641,1.9,0,0,713207,953437,74.8
"2021-08-11","Galicia",239603,100.0,288586,99.6,334774,96.5,378091,93.2,384906,86.8,148478,45.9,28247,12.2,1921,1.1,0,0,1804606,2454497,73.5
