"fecha","Comunidad","vac_80+","por_80+","vac_70-79","por_70-79","vac_60-69","por_60-69","vac_50-59","por_50-59","vac_40-49","por_40-49","vac_30-39","por_30-39","vac_20-29","por_20-29","vac_12-19","por_12-19","vac_5-11","por_5-11","tot_vac","pobl_tot","por_tot"
"2021-07-23","Castilla y León",228723,100.0,249281,100.0,312889,98.2,341299,89.5,304763,83.9,156374,58.4,43413,20.6,1616,1.0,0,0,1638358,2176253,75.3
"2021-07-23","Castilla la Mancha",137487,100.0,157619,99.1,217014,99.3,278660,90.6,270117,81.7,169696,63.8,96969,44.5,3597,2.1,0,0,1331159,1808784,73.6
"2021-07-23","Cataluña",456546,100.0,613161,96.5,773302,92.3,965572,88.4,1017060,77.2,556411,53.3,357685,42.6,100536,15.3,0,0,4840273,6868360,70.5
"2021-07-23","C. Valenciana",295589,100.0,431245,98.5,551446,95.0,695677,92.5,703102,82.6,331272,51.1,69140,13.4,3989,0.9,0,0,3081460,4488459,68.7
"2021-07-23","Extremadura",78060,100.0,95561,100.0,130729,100.0,157725,93.2,141002,88.4,94478,70.8,34142,30.1,1255,1.5,0,0,732952,953437,76.9
"2021-07-23","Galicia",241260,100.0,289608,99.9,337955,97.4,380416,93.7,385512,87.0,197342,61.0,24126,10.4,973,0.5,0,0,1857192,2454497,75.7
"2021-07-23","La Rioja",23332,100.0,28558,100.0,36863,97.7,43303,90.9,43819,82.8,22874,58.2,5045,16.6,400,1.6,0,0,204194,283970,71.9
"2021-07-23","Madrid",372420,100.0,507795,96.5,675260,96.0,908884,93.4,946619,81.2,579313,61.0,341142,45.9,54468,9.8,0,0,4385901,5977937,73.4
"2021-07-23","Murcia",73538,100.0,102088,99.2,142109,96.7,198668,93.2,213259,83.9,131055,62.7,61199,35.5,1662,1.2,0,0,923578,1310137,70.5
"2021-07-23","Navarra",42403,100.0,55690,99.8,69921,94.7,88363,91.4,89641,83.0,51530,63.4,27432,40.3,3056,5.4,0,0,428036,581354,73.6
"2021-07-23","País Vasco",163659,100.0,212878,99.9,273288,97.6,309579,91.1,297406,82.1,152937,58.7,46294,23.0,7314,4.3,0,0,1463355,1983943,73.8
"2021-07-23","Ceuta",2373,91.1,3817,88.4,7301,92.9,9764,84.5,9832,77.8,7440,62.6,6536,59.6,2879,31.5,0,0,49942,70965,70.4
"2021-07-23","Melilla",1983,84.4,3258,86.9,6905,88.2,9220,81.6,9348,77.9,7470,61.6,6826,56.9,3028,31.6,0,0,48038,70927,67.7
"2021-07-23","España",2924409,100.0,3915401,98.9,5132252,96.2,6414902,91.2,6440734,81.6,3717101,59.7,1705906,34.5,249298,6.4,0,0,30500003,42119827,72.4
"2021-07-26","Andalucía",432391,100.0,649864,99.9,904218,98.7,1167417,92.3,1160085,83.8,759391,66.6,336959,36.3,11992,1.6,0,0,5422317,7451975,72.8
"2021-07-26","Aragón",100897,100.0,118520,99.6,150915,96.5,178166,89.9,174797,81.3,103369,62.9,58528,44.9,16185,15.7,0,0,901377,1185134,76.1
"2021-07-26","Asturias",88612,100.0,113791,100.0,144821,96.8,147654,90.8,140307,84.0,75108,65.6,28091,35.5,1850,2.9,0,0,740234,933927,79.3
"2021-07-26","Baleares",50954,100.0,78093,97.0,105118,89.7,141166,85.1,151014,73.2,100491,55.2,70447,51.1,26716,28.0,0,0,723999,1034867,70.0
"2021-07-26","Canarias",91988,100.0,149111,96.5,216091,91.9,306873,87.5,290885,75.0,185130,59.5,132657,52.7,21607,12.0,0,0,1394342,1960774,71.1
"2021-07-26","Cantabria",42276,100.0,55829,100.0,75193,97.2,81474,90.6,80963,82.8,37933,53.8,6371,12.6,543,1.2,0,0,380582,524127,72.6
"2021-07-26","Castilla y León",228741,100.0,249322,100.0,313474,98.4,341716,89.6,305461,84.1,164658,61.5,45364,21.5,1650,1.0,0,0,1650386,2176253,75.8
"2021-07-26","Castilla la Mancha",137497,100.0,157629,99.1,217214,99.4,279010,90.7,270807,81.9,172788,65.0,103834,47.6,5267,3.0,0,0,1344046,1808784,74.3
"2021-07-26","Cataluña",456677,100.0,613446,96.6,774552,92.5,968030,88.7,1022721,77.7,567803,54.4,375337,44.7,108157,16.5,0,0,4886723,6868360,71.1
"2021-07-26","C. Valenciana",295610,100.0,431301,98.5,551967,95.0,698026,92.8,712446,83.7,333270,51.4,70576,13.7,4131,1.0,0,0,3097327,4488459,69.0
"2021-07-26","Extremadura",78063,100.0,95569,100.0,130831,100.0,157949,93.3,141392,88.7,96152,72.0,35926,31.7,1279,1.5,0,0,737161,953437,77.3
"2021-07-26","Galicia",241267,100.0,289621,100.0,338037,97.4,380559,93.8,386309,87.2,201334,62.3,24283,10.5,1033,0.6,0,0,1862443,2454497,75.9
"2021-07-26","La Rioja",23332,100.0,28559,100.0,36887,97.8,43345,90.9,43904,82.9,23622,60.1,5101,16.7,416,1.6,0,0,205166,283970,72.2
"2021-07-26","Madrid",372452,100.0,507874,96.5,675853,96.1,910498,93.6,953349,81.8,589903,62.1,376287,50.7,71780,13.0,0,0,4457996,5977937,74.6
"2021-07-26","Murcia",73545,100.0,102117,99.2,142376,96.9,198960,93.3,213903,84.2,132484,63.4,71028,41.2,1838,1.3,0,0,936251,1310137,71.5
"2021-07-26","Navarra",42404,100.0,55701,99.8,70068,94.9,88506,91.5,89942,83.3,52298,64.3,29602,43.5,3721,6.6,0,0,432242,581354,74.4
"2021-07-26","País Vasco",163657,100.0,212881,99.9,273294,97.6,309705,91.1,297553,82.2,154113,59.2,46613,23.1,7496,4.4,0,0,1465312,1983943,73.9
"2021-07-26","Ceuta",2374,91.1,3822,88.5,7323,93.2,9824,85.0,9910,78.4,7542,63.4,6677,60.9,2924,32.0,0,0,50396,70965,71.0
"2021-07-26","Melilla",1983,84.4,3258,86.9,6905,88.2,9220,81.6,9348,77.9,7470,61.6,6826,56.9,3028,31.6,0,0,48038,70927,67.7
"2021-07-26","España",2924767,100.0,3916344,98.9,5138727,96.3,6427810,91.4,6477266,82.1,3796039,60.9,1854381,37.5,292598,7.5,0,0,30827932,42119827,73.2
"2021-07-27","Andalucía",432428,100.0,649952,99.9,904913,98.8,1168694,92.4,1162497,83.9,766815,67.3,369800,39.8,16317,2.2,0,0,5471416,7451975,73.4
"2021-07-27","Aragón",100897,100.0,118522,99.6,150943,96.5,178254,89.9,174942,81.4,103576,63.0,59240,45.4,16315,15.8,0,0,902689,1185134,76.2
"2021-07-27","Asturias",88613,100.0,113795,100.0,144830,96.8,147717,90.8,140808,84.3,75442,65.9,29646,37.5,3272,5.1,0,0,744123,933927,79.7
"2021-07-27","Baleares",50962,100.0,78110,97.0,105277,89.8,141465,85.3,151628,73.5,101868,55.9,71940,52.2,29816,31.2,0,0,731066,1034867,70.6
"2021-07-27","Canarias",92017,100.0,149167,96.5,216397,92.0,307229,87.7,291759,75.2,186547,60.0,135805,53.9,27490,15.3,0,0,1406411,1960774,71.7
"2021-07-27","Cantabria",42276,100.0,55829,100.0,75203,97.2,81494,90.6,81055,82.9,39668,56.3,6394,12.7,547,1.2,0,0,382466,524127,73.0
"2021-07-27","Castilla y León",228755,100.0,249350,100.0,313609,98.4,342127,89.8,306015,84.2,168180,62.8,49553,23.5,1710,1.0,0,0,1659299,2176253,76.2
"2021-07-27","Castilla la Mancha",137499,100.0,157635,99.1,217303,99.5,279109,90.8,271069,82.0,173562,65.3,106343,48.8,6064,3.5,0,0,1348584,1808784,74.6
"2021-07-27","Cataluña",456694,100.0,613480,96.6,774981,92.5,968729,88.7,1024447,77.8,573055,54.9,383253,45.7,112336,17.1,0,0,4906975,6868360,71.4
"2021-07-27","C. Valenciana",295616,100.0,431317,98.5,552138,95.1,698157,92.8,712810,83.7,354869,54.7,71591,13.9,4181,1.0,0,0,3120679,4488459,69.5
"2021-07-27","Extremadura",78063,100.0,95575,100.0,130839,100.0,157970,93.4,141416,88.7,96272,72.1,36285,32.0,1850,2.2,0,0,738270,953437,77.4
"2021-07-27","Galicia",241281,100.0,289632,100.0,338062,97.4,380586,93.8,386329,87.2,201370,62.3,24299,10.5,1044,0.6,0,0,1862603,2454497,75.9
"2021-07-27","La Rioja",23337,100.0,28563,100.0,37016,98.1,43482,91.2,44140,83.4,24483,62.3,6592,21.6,440,1.7,0,0,208053,283970,73.3
"2021-07-27","Madrid",372465,100.0,507906,96.5,676047,96.1,910941,93.6,955012,81.9,594438,62.6,387227,52.2,75181,13.6,0,0,4479217,5977937,74.9
"2021-07-27","Murcia",73546,100.0,102121,99.2,142482,97.0,199110,93.4,214235,84.3,133750,64.0,74924,43.5,1855,1.3,0,0,942023,1310137,71.9
"2021-07-27","Navarra",42412,100.0,55712,99.9,70086,94.9,88592,91.6,90142,83.5,52880,65.0,31598,46.4,4172,7.4,0,0,435594,581354,74.9
"2021-07-27","País Vasco",163659,100.0,212887,99.9,273333,97.6,309730,91.1,297602,82.2,154669,59.4,46773,23.2,7593,4.5,0,0,1466246,1983943,73.9
"2021-07-27","Ceuta",2374,91.1,3822,88.5,7324,93.2,9834,85.1,9926,78.5,7586,63.8,6778,61.8,3007,32.9,0,0,50651,70965,71.4
"2021-07-27","Melilla",1984,84.5,3260,87.0,6915,88.3,9236,81.7,9362,78.0,7499,61.8,6897,57.5,3050,31.9,0,0,48203,70927,68.0
"2021-07-27","España",2924925,100.0,3916671,98.9,5141292,96.3,6432175,91.5,6487368,82.2,3847733,61.8,1928834,39.0,317230,8.2,0,0,30996228,42119827,73.6
"2021-07-28","Andalucía",432461,100.0,650021,99.9,905444,98.8,1169866,92.5,1164927,84.1,775029,68.0,410609,44.2,24193,3.2,0,0,5532550,7451975,74.2
"2021-07-28","Aragón",100899,100.0,118535,99.6,151029,96.6,178453,90.0,175251,81.5,104604,63.7,62393,47.8,17761,17.2,0,0,908925,1185134,76.7
"2021-07-28","Asturias",88614,100.0,113798,100.0,144861,96.8,147783,90.9,140965,84.4,76202,66.6,36006,45.5,4379,6.8,0,0,752608,933927,80.6
"2021-07-28","Baleares",50973,100.0,78150,97.1,105508,90.0,141805,85.5,152353,73.9,102690,56.4,73129,53.0,32990,34.6,0,0,737598,1034867,71.3
"2021-07-28","Canarias",92047,100.0,149239,96.6,216744,92.2,307754,87.8,292923,75.5,188425,60.6,138624,55.1,35520,19.8,0,0,1421276,1960774,72.5
"2021-07-28","Cantabria",42276,100.0,55829,100.0,75203,97.2,81494,90.6,81055,82.9,39668,56.3,6394,12.7,547,1.2,0,0,382466,524127,73.0
"2021-07-28","Castilla y León",228767,100.0,249375,100.0,314073,98.6,342473,89.8,306510,84.4,178433,66.6,56318,26.7,1860,1.1,0,0,1677809,2176253,77.1
"2021-07-28","Castilla la Mancha",137506,100.0,157644,99.1,217421,99.5,279254,90.8,271388,82.1,174657,65.7,109902,50.4,6859,3.9,0,0,1354631,1808784,74.9
"2021-07-28","Cataluña",456738,100.0,613557,96.6,775594,92.6,969717,88.8,1026946,78.0,582846,55.8,396807,47.3,123565,18.8,0,0,4945770,6868360,72.0
"2021-07-28","C. Valenciana",295689,100.0,431422,98.5,552529,95.1,698683,92.9,714100,83.9,399246,61.5,98709,19.1,4367,1.0,0,0,3194745,4488459,71.2
"2021-07-28","Extremadura",78065,100.0,95582,100.0,130957,100.0,158124,93.4,141623,88.8,98563,73.8,38984,34.4,2064,2.4,0,0,743962,953437,78.0
"2021-07-28","Galicia",241308,100.0,289682,100.0,338386,97.5,380998,93.9,387684,87.5,225097,69.6,27122,11.7,3983,2.2,0,0,1894260,2454497,77.2
"2021-07-28","La Rioja",23341,100.0,28569,100.0,37100,98.4,43604,91.5,44298,83.7,24797,63.1,7929,26.0,450,1.8,0,0,210088,283970,74.0
"2021-07-28","Madrid",372482,100.0,507951,96.6,676283,96.2,911528,93.7,957058,82.1,600068,63.2,398675,53.7,81514,14.7,0,0,4505559,5977937,75.4
"2021-07-28","Murcia",73556,100.0,102142,99.3,142696,97.1,199399,93.5,214930,84.6,135939,65.0,83378,48.4,1958,1.4,0,0,953998,1310137,72.8
"2021-07-28","Navarra",42414,100.0,55715,99.9,70108,94.9,88621,91.7,90237,83.6,53269,65.5,33014,48.5,4980,8.8,0,0,438358,581354,75.4
"2021-07-28","País Vasco",163659,100.0,212892,99.9,273353,97.6,309817,91.1,297730,82.2,155078,59.5,48480,24.1,8456,5.0,0,0,1469465,1983943,74.1
"2021-07-28","Ceuta",2374,91.1,3824,88.6,7331,93.3,9844,85.2,9949,78.7,7610,64.0,6857,62.5,3047,33.4,0,0,50836,70965,71.6
"2021-07-28","Melilla",1984,84.5,3260,87.0,6917,88.4,9245,81.8,9387,78.2,7538,62.1,6951,57.9,3061,32.0,0,0,48343,70927,68.2
"2021-07-28","España",2925201,100.0,3917225,98.9,5145136,96.4,6438205,91.5,6501535,82.4,3961043,63.6,2064242,41.7,362553,9.3,0,0,31315140,42119827,74.3
"2021-07-29","Andalucía",432514,100.0,650119,100.0,905959,98.9,1170997,92.6,1167618,84.3,785244,68.9,454451,48.9,38313,5.1,0,0,5605215,7451975,75.2
"2021-07-29","Aragón",100910,100.0,118555,99.7,151150,96.7,178711,90.1,175734,81.8,105954,64.5,66996,51.4,19628,19.0,0,0,917638,1185134,77.4
"2021-07-29","Asturias",88624,100.0,113811,100.0,144991,96.9,148100,91.1,141821,84.9,76914,67.2,40792,51.6,5912,9.2,0,0,760965,933927,81.5
"2021-07-29","Baleares",50986,100.0,78174,97.1,105632,90.1,142000,85.6,152742,74.1,103508,56.8,73921,53.6,36238,38.0,0,0,743201,1034867,71.8
"2021-07-29","Canarias",92080,100.0,149336,96.6,217015,92.3,308282,88.0,294218,75.8,190878,61.4,141638,56.3,41566,23.1,0,0,1435013,1960774,73.2
"2021-07-29","Cantabria",42278,100.0,55834,100.0,75227,97.3,81553,90.7,81751,83.6,41664,59.1,6597,13.1,582,1.3,0,0,385486,524127,73.5
"2021-07-29","Castilla y León",228778,100.0,249401,100.0,314306,98.7,342815,89.9,306974,84.5,185057,69.1,61092,29.0,3845,2.3,0,0,1692268,2176253,77.8
"2021-07-29","Castilla la Mancha",137512,100.0,157660,99.1,217604,99.6,279470,90.9,271878,82.2,176650,66.4,116408,53.4,9230,5.3,0,0,1366412,1808784,75.5
"2021-07-29","Cataluña",456818,100.0,613679,96.6,776301,92.7,971020,88.9,1029887,78.2,591433,56.6,408224,48.7,133932,20.4,0,0,4981294,6868360,72.5
"2021-07-29","C. Valenciana",295720,100.0,431484,98.5,552952,95.2,699088,92.9,714956,84.0,415010,64.0,128196,24.8,4532,1.1,0,0,3241938,4488459,72.2
"2021-07-29","Extremadura",78072,100.0,95662,100.0,131026,100.0,158234,93.5,141763,88.9,99608,74.6,44638,39.4,2207,2.6,0,0,751210,953437,78.8
"2021-07-29","Galicia",241324,100.0,289720,100.0,338539,97.6,381194,93.9,389384,87.9,225199,69.6,27170,11.8,3999,2.2,0,0,1896529,2454497,77.3
"2021-07-29","La Rioja",23341,100.0,28573,100.0,37147,98.5,43678,91.6,44419,83.9,25268,64.3,8853,29.1,461,1.8,0,0,211740,283970,74.6
"2021-07-29","Madrid",372504,100.0,507985,96.6,676500,96.2,911993,93.8,958845,82.2,605247,63.7,409145,55.1,85933,15.5,0,0,4528152,5977937,75.7
"2021-07-29","Murcia",73564,100.0,102175,99.3,142917,97.3,199694,93.6,215494,84.8,137633,65.9,89407,51.9,2013,1.4,0,0,962897,1310137,73.5
"2021-07-29","Navarra",42415,100.0,55715,99.9,70122,95.0,88652,91.7,90298,83.6,53538,65.8,34282,50.3,5380,9.5,0,0,440402,581354,75.8
"2021-07-29","País Vasco",163676,100.0,212908,99.9,273442,97.6,310026,91.2,298297,82.4,156137,59.9,54000,26.8,11868,7.0,0,0,1480354,1983943,74.6
"2021-07-29","Ceuta",2374,91.1,3826,88.6,7340,93.4,9874,85.4,9987,79.0,7684,64.6,6974,63.6,3085,33.8,0,0,51144,70965,72.1
"2021-07-29","Melilla",1984,84.5,3262,87.0,6919,88.4,9257,81.9,9402,78.3,7551,62.2,6975,58.1,3069,32.1,0,0,48419,70927,68.3
"2021-07-29","España",2925522,100.0,3917917,98.9,5148689,96.5,6444396,91.6,6517731,82.6,4021568,64.5,2203827,44.6,412794,10.6,0,0,31592444,42119827,75.0
"2021-07-30","Andalucía",432554,100.0,650229,100.0,906735,99.0,1172514,92.7,1170487,84.5,793021,69.6,489006,52.7,54936,7.3,0,0,5669482,7451975,76.1
"2021-07-30","Aragón",100918,100.0,118584,99.7,151271,96.7,178999,90.3,176222,82.0,107085,65.2,70620,54.2,21844,21.2,0,0,925543,1185134,78.1
"2021-07-30","Asturias",88627,100.0,113820,100.0,145036,96.9,148201,91.1,142238,85.2,77741,67.9,43666,55.2,8587,13.4,0,0,767916,933927,82.2
"2021-07-30","Baleares",51000,100.0,78211,97.1,105771,90.2,142255,85.8,153261,74.3,104666,57.4,75073,54.4,39725,41.6,0,0,749962,1034867,72.5
"2021-07-30","Canarias",92110,100.0,149400,96.7,217232,92.4,308676,88.1,295117,76.1,192463,61.9,143615,57.0,52474,29.2,0,0,1451087,1960774,74.0
"2021-07-30","Cantabria",42282,100.0,55835,100.0,75254,97.3,81576,90.7,81889,83.8,42120,59.8,6929,13.7,610,1.4,0,0,386495,524127,73.7
"2021-07-30","Castilla y León",228791,100.0,249422,100.0,314463,98.7,343084,90.0,307366,84.6,188536,70.4,67791,32.1,5093,3.1,0,0,1704546,2176253,78.3
"2021-07-30","Castilla la Mancha",137521,100.0,157675,99.1,217810,99.7,279701,91.0,272367,82.4,178741,67.2,121944,55.9,11156,6.4,0,0,1376915,1808784,76.1
"2021-07-30","Cataluña",456876,100.0,613807,96.6,777124,92.8,972394,89.1,1033162,78.5,600353,57.5,419706,50.0,142480,21.7,0,0,5015902,6868360,73.0
"2021-07-30","C. Valenciana",295751,100.0,431542,98.6,553442,95.3,699379,93.0,715566,84.0,423025,65.2,142321,27.6,4777,1.1,0,0,3265803,4488459,72.8
"2021-07-30","Extremadura",78077,100.0,95684,100.0,131123,100.0,158438,93.6,142043,89.1,102275,76.6,50614,44.7,2374,2.8,0,0,760628,953437,79.8
"2021-07-30","Galicia",241355,100.0,289799,100.0,338938,97.7,381691,94.0,390578,88.1,232321,71.8,40041,17.3,6833,3.8,0,0,1921556,2454497,78.3
"2021-07-30","La Rioja",23343,100.0,28574,100.0,37148,98.5,43678,91.6,44420,83.9,25269,64.3,8853,29.1,461,1.8,0,0,211746,283970,74.6
"2021-07-30","Madrid",372515,100.0,508029,96.6,676714,96.2,912398,93.8,960236,82.4,609288,64.2,415881,56.0,89785,16.2,0,0,4544846,5977937,76.0
"2021-07-30","Murcia",73573,100.0,102204,99.3,143183,97.5,199974,93.8,216100,85.0,139050,66.5,95031,55.2,2215,1.6,0,0,971330,1310137,74.1
"2021-07-30","Navarra",42415,100.0,55717,99.9,70125,95.0,88675,91.7,90344,83.7,53704,66.0,35698,52.4,5807,10.3,0,0,442485,581354,76.1
"2021-07-30","País Vasco",163689,100.0,212930,99.9,273562,97.7,310374,91.3,299143,82.6,158047,60.7,59713,29.6,15190,9.0,0,0,1492648,1983943,75.2
"2021-07-30","Ceuta",2374,91.1,3835,88.8,7372,93.8,9956,86.2,10036,79.4,7731,65.0,7043,64.2,3118,34.2,0,0,51465,70965,72.5
"2021-07-30","Melilla",1986,84.5,3263,87.1,6926,88.5,9268,82.0,9415,78.4,7595,62.6,7049,58.8,3116,32.5,0,0,48618,70927,68.5
"2021-07-30","España",2925805,100.0,3918598,99.0,5152839,96.5,6451023,91.7,6532342,82.8,4074589,65.4,2324829,47.0,471593,12.1,0,0,31851618,42119827,75.6
"2021-08-02","Andalucía",432585,100.0,650325,100.0,907625,99.1,1173911,92.8,1173103,84.7,801890,70.3,526840,56.7,80738,10.7,0,0,5747017,7451975,77.1
"2021-08-02","Aragón",100924,100.0,118592,99.7,151385,96.8,179213,90.4,176613,82.2,107924,65.7,73368,56.3,23489,22.8,0,0,931508,1185134,78.6
"2021-08-02","Asturias",88649,100.0,113850,100.0,145267,97.1,148503,91.3,143021,85.6,78929,69.0,47297,59.8,11250,17.6,0,0,776766,933927,83.2
"2021-08-02","Baleares",51012,100.0,78245,97.2,106085,90.5,142783,86.1,154299,74.8,106560,58.5,76847,55.7,43286,45.3,0,0,759117,1034867,73.4
"2021-08-02","Canarias",92159,100.0,149539,96.8,217767,92.6,309529,88.3,297095,76.6,196067,63.1,147810,58.7,63028,35.1,0,0,1472994,1960774,75.1
"2021-08-02","Cantabria",42290,100.0,55839,100.0,75299,97.4,81641,90.7,82170,84.0,43335,61.5,12050,23.9,615,1.4,0,0,393239,524127,75.0
"2021-08-02","Castilla y León",228804,100.0,249440,100.0,314777,98.8,343520,90.1,307941,84.8,192712,72.0,79587,37.7,5417,3.3,0,0,1722198,2176253,79.1
"2021-08-02","Castilla la Mancha",137528,100.0,157686,99.1,217984,99.8,279949,91.0,272901,82.5,181072,68.1,126656,58.1,15611,9.0,0,0,1389387,1808784,76.8
"2021-08-02","Cataluña",456975,100.0,613946,96.6,778171,92.9,974186,89.2,1037045,78.8,614401,58.8,436680,52.1,152323,23.2,0,0,5063727,6868360,73.7
"2021-08-02","C. Valenciana",295765,100.0,431586,98.6,553833,95.4,699755,93.0,716241,84.1,425464,65.6,146477,28.4,4933,1.2,0,0,3274054,4488459,72.9
"2021-08-02","Extremadura",78082,100.0,95691,100.0,131188,100.0,158562,93.7,142212,89.2,103049,77.2,53080,46.8,2389,2.8,0,0,764253,953437,80.2
"2021-08-02","Galicia",241371,100.0,289808,100.0,338986,97.7,381776,94.1,390784,88.2,236282,73.1,40684,17.6,6851,3.8,0,0,1926542,2454497,78.5
"2021-08-02","La Rioja",23344,100.0,28574,100.0,37162,98.5,43708,91.7,44465,84.0,25316,64.4,9092,29.9,466,1.8,0,0,212127,283970,74.7
"2021-08-02","Madrid",372553,100.0,508093,96.6,677148,96.3,913499,93.9,964488,82.7,623821,65.7,439467,59.2,98679,17.8,0,0,4597748,5977937,76.9
"2021-08-02","Murcia",73588,100.0,102242,99.4,143544,97.7,200556,94.0,217101,85.4,141674,67.8,102727,59.6,5455,3.8,0,0,986887,1310137,75.3
"2021-08-02","Navarra",42416,100.0,55722,99.9,70305,95.2,88893,91.9,90653,83.9,54949,67.6,37610,55.2,6580,11.7,0,0,447128,581354,76.9
"2021-08-02","País Vasco",163705,100.0,212961,99.9,273716,97.7,310782,91.4,300039,82.9,160476,61.6,69153,34.3,20429,12.1,0,0,1511261,1983943,76.2
"2021-08-02","Ceuta",2374,91.1,3836,88.8,7388,94.0,9987,86.4,10123,80.1,7837,65.9,7144,65.1,3165,34.7,0,0,51854,70965,73.1
"2021-08-02","Melilla",1986,84.5,3263,87.1,6928,88.5,9269,82.0,9417,78.5,7602,62.7,7059,58.8,3177,33.2,0,0,48701,70927,68.7
"2021-08-02","España",2926158,100.0,3919276,99.0,5158171,96.6,6459823,91.8,6552102,83.0,4141048,66.5,2463997,49.8,548897,14.1,0,0,32169472,42119827,76.4
"2021-08-03","Andalucía",432603,100.0,650402,100.0,908194,99.1,1174807,92.9,1174904,84.8,807228,70.8,545419,58.7,105459,14.0,0,0,5799016,7451975,77.8
"2021-08-03","Aragón",100924,100.0,118596,99.7,151421,96.8,179275,90.4,176690,82.2,108054,65.8,73675,56.5,24170,23.4,0,0,932805,1185134,78.7
"2021-08-03","Asturias",88649,100.0,113852,100.0,145298,97.1,148548,91.3,143120,85.7,79015,69.0,47475,60.0,11737,18.3,0,0,777694,933927,83.3
"2021-08-03","Baleares",51021,100.0,78270,97.2,106209,90.6,142998,86.2,154769,75.1,107611,59.1,77954,56.5,47046,49.3,0,0,765878,1034867,74.0
"2021-08-03","Canarias",92179,100.0,149610,96.8,217932,92.7,309893,88.4,297774,76.8,198322,63.8,150586,59.8,70722,39.3,0,0,1487018,1960774,75.8
"2021-08-03","Cantabria",42291,100.0,55841,100.0,75322,97.4,81684,90.8,82338,84.2,44267,62.8,12290,24.3,618,1.4,0,0,394651,524127,75.3
"2021-08-03","Castilla y León",228813,100.0,249462,100.0,314894,98.8,343717,90.2,308220,84.8,193554,72.3,89401,42.4,5453,3.3,0,0,1733514,2176253,79.7
"2021-08-03","Castilla la Mancha",137529,100.0,157693,99.1,218071,99.8,280101,91.1,273226,82.6,182303,68.6,128880,59.1,17184,9.9,0,0,1394987,1808784,77.1
"2021-08-03","Cataluña",456991,100.0,614005,96.6,778670,93.0,975169,89.3,1039285,78.9,619557,59.3,444003,52.9,157990,24.1,0,0,5085670,6868360,74.0
"2021-08-03","C. Valenciana",295776,100.0,431601,98.6,554057,95.4,699891,93.0,716545,84.1,432714,66.7,162698,31.5,5059,1.2,0,0,3298341,4488459,73.5
"2021-08-03","Extremadura",78082,100.0,95694,100.0,131244,100.0,158617,93.7,142308,89.2,103130,77.3,53649,47.3,2472,2.9,0,0,765196,953437,80.3
"2021-08-03","Galicia",241376,100.0,289814,100.0,339022,97.7,381851,94.1,391065,88.2,236954,73.3,40761,17.6,6873,3.8,0,0,1927716,2454497,78.5
"2021-08-03","La Rioja",23347,100.0,28576,100.0,37224,98.7,43875,92.1,44629,84.3,25725,65.4,10674,35.0,909,3.6,0,0,214959,283970,75.7
"2021-08-03","Madrid",372563,100.0,508138,96.6,677390,96.3,914078,94.0,966620,82.9,629303,66.3,446496,60.1,101351,18.3,0,0,4615939,5977937,77.2
"2021-08-03","Murcia",73591,100.0,102250,99.4,143675,97.8,200674,94.1,217400,85.5,142256,68.1,104150,60.5,14565,10.3,0,0,998561,1310137,76.2
"2021-08-03","Navarra",42416,100.0,55726,99.9,70326,95.2,88956,92.0,90757,84.0,55303,68.0,39318,57.7,7938,14.1,0,0,450740,581354,77.5
"2021-08-03","País Vasco",163717,100.0,212969,99.9,273774,97.7,310984,91.5,300530,83.0,161317,61.9,70753,35.1,22124,13.1,0,0,1516168,1983943,76.4
"2021-08-03","Ceuta",2374,91.1,3836,88.8,7394,94.1,9997,86.5,10141,80.2,7871,66.2,7182,65.5,3204,35.1,0,0,51999,70965,73.3
"2021-08-03","Melilla",1986,84.5,3264,87.1,6928,88.5,9269,82.0,9419,78.5,7605,62.7,7069,58.9,3183,33.2,0,0,48723,70927,68.7
"2021-08-03","España",2926276,100.0,3919637,99.0,5160668,96.7,6464203,91.9,6562167,83.2,4173866,67.0,2536920,51.3,609081,15.7,0,0,32352818,42119827,76.8
"2021-08-04","Andalucía",432631,100.0,650475,100.0,908883,99.2,1175697,92.9,1176623,84.9,812529,71.3,563330,60.7,137948,18.3,0,0,5858116,7451975,78.6
"2021-08-04","Aragón",100935,100.0,118608,99.7,151519,96.9,179452,90.5,177061,82.4,108595,66.1,75132,57.6,26487,25.7,0,0,937789,1185134,79.1
"2021-08-04","Asturias",88652,100.0,113856,100.0,145311,97.1,148839,91.5,143460,85.9,79531,69.5,48082,60.8,13954,21.8,0,0,781685,933927,83.7
"2021-08-04","Baleares",51037,100.0,78305,97.3,106453,90.8,143356,86.5,155389,75.4,108420,59.5,78996,57.3,49972,52.3,0,0,771928,1034867,74.6
"2021-08-04","Canarias",92205,100.0,149682,96.9,218086,92.8,310145,88.5,298218,76.9,200134,64.4,152906,60.7,77032,42.8,0,0,1498408,1960774,76.4
"2021-08-04","Cantabria",42289,100.0,55841,100.0,75332,97.4,81703,90.8,82405,84.3,44649,63.4,14677,29.1,650,1.5,0,0,397546,524127,75.8
"2021-08-04","Castilla y León",228833,100.0,249488,100.0,315064,98.9,343990,90.2,308687,85.0,194582,72.7,99753,47.3,6362,3.8,0,0,1746759,2176253,80.3
"2021-08-04","Castilla la Mancha",137535,100.0,157705,99.1,218186,99.9,280244,91.1,273546,82.7,183657,69.1,131887,60.5,20116,11.6,0,0,1402876,1808784,77.6
